Qext,Qsca,Qabs
2.442955767,1.290376998,1.15257877
2.442846307,1.290375563,1.152470743
2.442736917,1.290374118,1.152362799
2.4426276,1.290372664,1.152254937
2.442518355,1.290371199,1.152147156
2.442409182,1.290369724,1.152039458
2.442300082,1.290368239,1.151931843
2.442191054,1.290366744,1.15182431
2.442082099,1.290365239,1.15171686
2.441973217,1.290363724,1.151609493
2.441864408,1.2903622,1.151502208
2.441755672,1.290360665,1.151395007
2.44164701,1.290359121,1.151287889
2.441538421,1.290357567,1.151180854
2.441429905,1.290356003,1.151073902
2.441321464,1.29035443,1.150967034
2.441213096,1.290352847,1.150860249
2.441104803,1.290351254,1.150753548
2.440996583,1.290349653,1.150646931
2.440888438,1.290348041,1.150540397
2.440780367,1.29034642,1.150433947
2.440672371,1.29034479,1.150327581
2.440564449,1.290343151,1.150221298
2.440456602,1.290341503,1.150115099
2.44034883,1.290339845,1.150008985
2.440241132,1.290338179,1.149902954
2.44013351,1.290336503,1.149797006
2.440025962,1.290334819,1.149691143
2.43991849,1.290333126,1.149585364
2.439811092,1.290331424,1.149479668
2.43970377,1.290329713,1.149374057
2.439596523,1.290327994,1.149268529
2.439489352,1.290326266,1.149163085
2.439382255,1.29032453,1.149057725
2.439275234,1.290322786,1.148952448
2.439168288,1.290321033,1.148847255
2.439061418,1.290319272,1.148742146
2.438954623,1.290317503,1.14863712
2.438847904,1.290315726,1.148532178
2.43874126,1.290313941,1.148427319
2.438634691,1.290312148,1.148322543
2.438528198,1.290310347,1.148217851
2.438421781,1.290308539,1.148113241
2.438315438,1.290306723,1.148008715
2.438209171,1.2903049,1.147904272
2.43810298,1.290303069,1.147799911
2.437996864,1.290301231,1.147695633
2.437890823,1.290299386,1.147591437
2.437784857,1.290297533,1.147487324
2.437678966,1.290295674,1.147383293
2.437573151,1.290293807,1.147279344
2.43746741,1.290291934,1.147175476
2.437361745,1.290290054,1.147071691
2.437256154,1.290288167,1.146967987
2.437150639,1.290286274,1.146864365
2.437045198,1.290284374,1.146760824
2.436939831,1.290282468,1.146657364
2.43683454,1.290280555,1.146553984
2.436729322,1.290278637,1.146450686
2.43662418,1.290276712,1.146347468
2.436519111,1.290274781,1.14624433
2.436414116,1.290272844,1.146141272
2.436309196,1.290270902,1.146038294
2.436204349,1.290268954,1.145935395
2.436099576,1.290267,1.145832576
2.435994876,1.29026504,1.145729836
2.43589025,1.290263075,1.145627175
2.435785698,1.290261105,1.145524593
2.435681218,1.29025913,1.145422089
2.435576812,1.290257149,1.145319663
2.435472478,1.290255163,1.145217315
2.435368217,1.290253172,1.145115045
2.435264028,1.290251177,1.145012852
2.435159912,1.290249176,1.144910736
2.435055868,1.290247171,1.144808697
2.434951896,1.290245161,1.144706735
2.434847995,1.290243146,1.144604849
2.434744166,1.290241127,1.144503039
2.434640409,1.290239104,1.144401305
2.434536722,1.290237076,1.144299646
2.434433107,1.290235044,1.144198063
2.434329562,1.290233008,1.144096554
2.434226088,1.290230968,1.143995121
2.434122685,1.290228924,1.143893761
2.434019351,1.290226875,1.143792476
2.433916087,1.290224823,1.143691264
2.433812893,1.290222768,1.143590125
2.433709768,1.290220708,1.14348906
2.433606713,1.290218645,1.143388068
2.433503727,1.290216579,1.143287148
2.433400809,1.290214508,1.1431863
2.43329796,1.290212435,1.143085525
2.433195179,1.290210358,1.142984821
2.433092466,1.290208278,1.142884188
2.432989821,1.290206195,1.142783626
2.432887243,1.290204108,1.142683135
2.432784733,1.290202018,1.142582714
2.43268229,1.290199926,1.142482364
2.432579913,1.29019783,1.142382083
2.432477603,1.290195731,1.142281872
2.432375359,1.29019363,1.142181729
2.432273182,1.290191526,1.142081656
2.43217107,1.290189419,1.141981651
2.432069024,1.290187309,1.141881715
2.431967042,1.290185197,1.141781846
2.431865126,1.290183082,1.141682045
2.431763275,1.290180964,1.141582311
2.431661488,1.290178844,1.141482644
2.431559765,1.290176721,1.141383044
2.431458107,1.290174596,1.14128351
2.431356512,1.290172469,1.141184043
2.43125498,1.290170339,1.141084641
2.431153511,1.290168207,1.140985305
2.431052106,1.290166072,1.140886034
2.430950763,1.290163936,1.140786828
2.430849483,1.290161797,1.140687686
2.430748264,1.290159655,1.140588609
2.430647108,1.290157512,1.140489596
2.430546013,1.290155366,1.140390646
2.430444979,1.290153219,1.140291761
2.430344007,1.290151069,1.140192938
2.430243095,1.290148917,1.140094178
2.430142244,1.290146763,1.139995481
2.430041453,1.290144607,1.139896847
2.429940723,1.290142448,1.139798274
2.429840052,1.290140288,1.139699764
2.429739441,1.290138126,1.139601315
2.429638889,1.290135962,1.139502927
2.429538396,1.290133795,1.139404601
2.429437963,1.290131627,1.139306336
2.429337587,1.290129457,1.139208131
2.42923727,1.290127284,1.139109986
2.429137012,1.29012511,1.139011902
2.429036811,1.290122934,1.138913877
2.428936668,1.290120755,1.138815913
2.428836582,1.290118575,1.138718007
2.428736554,1.290116392,1.138620161
2.428636582,1.290114208,1.138522374
2.428536668,1.290112021,1.138424646
2.42843681,1.290109833,1.138326977
2.428337008,1.290107642,1.138229366
2.428237262,1.290105449,1.138131813
2.428137573,1.290103255,1.138034318
2.428037939,1.290101058,1.137936881
2.427938361,1.290098859,1.137839502
2.427838838,1.290096657,1.13774218
2.42773937,1.290094454,1.137644916
2.427639957,1.290092248,1.137547709
2.427540599,1.290090041,1.137450558
2.427441295,1.29008783,1.137353465
2.427342046,1.290085618,1.137256428
2.427242851,1.290083403,1.137159448
2.427143711,1.290081187,1.137062524
2.427044624,1.290078967,1.136965656
2.42694559,1.290076745,1.136868845
2.426846611,1.290074521,1.13677209
2.426747685,1.290072295,1.13667539
2.426648812,1.290070066,1.136578746
2.426549992,1.290067834,1.136482158
2.426451225,1.2900656,1.136385625
2.426352511,1.290063363,1.136289148
2.426253849,1.290061123,1.136192726
2.426155241,1.290058881,1.136096359
2.426056684,1.290056636,1.136000048
2.42595818,1.290054389,1.135903791
2.425859728,1.290052138,1.13580759
2.425761328,1.290049885,1.135711443
2.425662981,1.290047629,1.135615352
2.425564684,1.29004537,1.135519315
2.42546644,1.290043107,1.135423333
2.425368248,1.290040842,1.135327405
2.425270107,1.290038574,1.135231533
2.425172017,1.290036303,1.135135714
