SO2,CO,NO2,SO4
6.466189019,6.712835607,6.98498067,7.275055541
6.445202873,6.691399993,6.96303144,7.252539162
6.424257879,6.669971532,6.94104549,7.229930105
6.403356644,6.648553863,6.919027689,7.207234719
6.382501689,6.627150529,6.896982812,7.184459252
6.361695451,6.605764981,6.87491553,7.161609855
6.340940285,6.584400575,6.852830417,7.138692572
6.320238465,6.563060575,6.830731941,7.115713346
6.299592184,6.541748153,6.808624474,7.092678012
6.279003558,6.520466389,6.786512283,7.069592297
6.258474623,6.499218271,6.764399534,7.046461821
6.238007342,6.478006698,6.742290291,7.023292092
6.2176036,6.45683448,6.720188519,7.000088507
6.197265212,6.435704338,6.698098077,6.976856352
6.17699392,6.414618905,6.676022726,6.953600799
6.156791396,6.39358073,6.653966126,6.930326907
6.136659243,6.372592274,6.631931834,6.907039621
6.116598998,6.351655916,6.60992331,6.883743771
6.096612134,6.330773951,6.587943914,6.860444072
6.076700057,6.309948595,6.565996905,6.837145126
6.056864116,6.28918198,6.544085448,6.813851417
6.037105596,6.268476162,6.522212607,6.790567315
6.017425726,6.24783312,6.500381351,6.767297076
5.997825678,6.227254754,6.478594557,6.744044842
5.978306568,6.206742893,6.456855002,6.720814637
5.95886946,6.186299292,6.435165375,6.697610376
5.939515368,6.165925634,6.413528271,6.674435856
5.920245255,6.145623533,6.391946193,6.651294766
5.901060038,6.125394536,6.370421557,6.62819068
5.881960588,6.105240122,6.348956689,6.60512706
5.862947731,6.085161707,6.32755383,6.582107261
5.844022251,6.065160643,6.306215135,6.559134526
5.825184895,6.045238221,6.284942674,6.536211991
5.806436368,6.025395674,6.263738437,6.513342685
5.78777734,6.005634176,6.242604331,6.490529529
5.769208446,5.985954847,6.221542187,6.467775342
5.750730288,5.966358751,6.200553756,6.445082837
5.732343438,5.946846902,6.179640714,6.422454629
5.714048436,5.927420263,6.158804665,6.399893227
5.695845797,5.90807975,6.138047139,6.377401045
5.677736009,5.88882623,6.117369596,6.3549804
5.659719533,5.869660527,6.096773429,6.332633509
5.641796812,5.850583423,6.076259963,6.3103625
5.623968264,5.831595658,6.055830458,6.288169405
5.606234289,5.812697934,6.035486115,6.266056168
5.588595269,5.793890915,6.015228069,6.244024641
5.57105157,5.775175231,5.995057401,6.222076594
5.553603541,5.756551476,5.974975131,6.200213708
5.536251518,5.738020215,5.954982229,6.178437583
5.518995827,5.719581982,5.935079607,6.156749738
5.50183678,5.701237281,5.915268131,6.135151614
5.484774681,5.682986594,5.895548616,6.113644573
5.467809824,5.664830374,5.87592183,6.092229905
5.450942499,5.646769053,5.856388496,6.070908827
5.434172986,5.62880304,5.836949296,6.049682485
5.417501563,5.610932727,5.81760487,6.028551957
5.400928501,5.593158485,5.79835582,6.007518256
5.384454072,5.575480669,5.779202711,5.986582332
5.368078542,5.55789962,5.760146072,5.965745073
5.351802177,5.540415662,5.741186402,5.945007308
5.335625245,5.523029111,5.722324166,5.92436981
5.319548011,5.505740269,5.703559803,5.903833297
5.303570743,5.488549429,5.684893721,5.883398436
5.28769371,5.471456876,5.666326307,5.863065843
5.271917183,5.454462886,5.647857922,5.842836087
5.256241438,5.437567731,5.629488905,5.822709693
5.240666753,5.420771677,5.611219577,5.802687142
5.225193409,5.404074987,5.593050238,5.782768875
5.209821692,5.387477919,5.574981175,5.762955295
5.194551893,5.370980731,5.557012656,5.743246768
5.179384308,5.35458368,5.539144939,5.723643628
5.164319238,5.338287021,5.521378268,5.704146177
5.149356988,5.322091011,5.503712877,5.684754685
5.134497871,5.305995908,5.486148992,5.665469399
5.119742205,5.290001972,5.46868683,5.646290537
5.105090311,5.274109464,5.451326603,5.627218298
5.09054252,5.258318651,5.434068516,5.608252856
5.076099165,5.242629802,5.416912772,5.589394368
5.061760587,5.22704319,5.39985957,5.570642975
5.047527132,5.211559093,5.382909109,5.551998801
5.033399151,5.196177793,5.366061586,5.533461957
5.019377002,5.180899578,5.349317198,5.515032543
5.005461046,5.165724742,5.332676145,5.49671065
4.991651649,5.150653584,5.316138627,5.478496359
4.977949185,5.135686408,5.299704849,5.460389745
4.964354029,5.120823525,5.283375017,5.44239088
4.950866561,5.106065252,5.267149345,5.424499831
4.937487166,5.091411911,5.251028048,5.406716663
4.924216231,5.07686383,5.235011348,5.389041441
4.911054148,5.062421346,5.219099474,5.371474229
4.898001312,5.048084798,5.20329266,5.354015095
4.885058117,5.033854532,5.187591146,5.33666411
4.872224964,5.019730902,5.171995182,5.319421346
4.859502253,5.005714263,5.156505021,5.302286885
4.846890386,4.991804979,5.141120927,5.28526081
4.834389766,4.978003417,5.125843171,5.268343214
4.822000796,4.964309949,5.11067203,5.251534198
4.809723881,4.950724953,5.09560779,5.234833869
4.797559425,4.93724881,5.080650745,5.218242345
4.78550783,4.923881903,5.065801196,5.201759753
4.773569499,4.910624622,5.051059453,5.185386229
4.761744833,4.897477358,5.036425832,5.169121922
4.750034231,4.884440504,5.021900658,5.15296699
4.73843809,4.871514457,5.007484261,5.136921602
4.726956804,4.858699616,4.993176981,5.120985939
4.715590765,4.845996381,4.978979162,5.105160196
4.704340362,4.833405152,4.964891157,5.089444574
4.69320598,4.820926332,4.950913322,5.073839292
4.682188,4.808560323,4.937046022,5.058344577
4.671286798,4.796307527,4.923289626,5.042960669
4.660502747,4.784168346,4.909644507,5.027687819
4.649836215,4.772143181,4.896111044,5.012526289
4.639287564,4.760232432,4.882689622,4.997476354
4.628857151,4.748436497,4.869380625,4.982538298
4.618545329,4.736755771,4.856184446,4.967712417
4.608352441,4.725190649,4.843101477,4.952999017
4.598278829,4.713741521,4.830132113,4.938398414
4.588324826,4.702408774,4.817276753,4.923910933
4.578490759,4.691192794,4.804535796,4.909536908
4.568776947,4.680093959,4.791909642,4.895276683
4.559183706,4.669112647,4.779398693,4.881130609
4.54971134,4.658249228,4.767003349,4.867099045
4.540360151,4.64750407,4.754724011,4.853182357
4.531130431,4.636877535,4.74256108,4.839380916
4.522022464,4.626369978,4.730514954,4.825695103
4.513036529,4.615981751,4.718586031,4.812125301
4.504172897,4.605713198,4.706774705,4.798671898
4.495431831,4.595564658,4.695081369,4.785335287
4.486813586,4.585536464,4.683506414,4.772115865
4.478318411,4.575628942,4.672050225,4.759014033
4.469946546,4.565842411,4.660713184,4.746030191
4.461698225,4.556177184,4.649495671,4.733164743
4.453573675,4.546633566,4.63839806,4.720418095
4.445573112,4.537211857,4.627420719,4.707790652
4.43769675,4.527912346,4.616564013,4.69528282
4.42994479,4.51873532,4.605828301,4.682895005
4.422317431,4.509681053,4.595213935,4.67062761
4.414814862,4.500749816,4.584721263,4.658481038
4.407437265,4.491941871,4.574350625,4.646455689
4.400184816,4.48325747,4.564102355,4.634551962
4.393057684,4.474696862,4.553976782,4.62277025
4.38605603,4.466260285,4.543974225,4.611110945
4.379180011,4.457947972,4.534094999,4.599574433
4.372429776,4.449760145,4.52433941,4.588161097
4.365805467,4.441697023,4.514707756,4.576871314
4.359307221,4.433758813,4.505200328,4.565705455
4.352935169,4.425945719,4.495817412,4.554663888
4.346689437,4.418257934,4.486559282,4.543746971
4.340570143,4.410695647,4.477426207,4.532955059
4.334577402,4.403259037,4.468418447,4.522288498
4.328711323,4.395948279,4.459536254,4.511747628
4.32297201,4.388763537,4.450779874,4.501332781
4.317359561,4.381704973,4.442149542,4.491044283
4.31187407,4.374772739,4.433645488,4.48088245
4.306515629,4.367966983,4.425267932,4.470847591
4.301284322,4.361287843,4.417017087,4.460940008
4.296180231,4.354735456,4.408893158,4.451159992
4.291203434,4.348309948,4.400896343,4.441507829
4.286354005,4.342011442,4.39302683,4.431983793
4.281632015,4.335840056,4.385284803,4.422588152
4.277037532,4.3297959,4.377670436,4.413321163
4.27257062,4.32387908,4.370183897,4.404183077
4.268231341,4.318089698,4.362825344,4.395174134
4.264019755,4.312427849,4.355594932,4.386294566
4.259935918,4.306893625,4.348492806,4.377544596
4.255979886,4.301487113,4.341519105,4.368924439
4.252151711,4.296208396,4.334673962,4.3604343
4.248451445,4.291057552,4.327957504,4.352074376
4.244879137,4.286034656,4.32136985,4.343844856
4.241434836,4.28113978,4.314911113,4.335745919
4.23811859,4.27637299,4.308581402,4.327777738
4.234930445,4.271734352,4.302380819,4.319940475
4.231870447,4.267223928,4.296309461,4.312234287
4.228938641,4.262841775,4.290367418,4.30465932
4.226135073,4.258587951,4.284554777,4.297215714
4.223459788,4.25446251,4.27887162,4.2899036
4.22091283,4.250465502,4.273318023,4.282723105
4.218494247,4.246596979,4.267894059,4.275674343
4.216204082,4.242856988,4.262599795,4.268757427
4.214042384,4.239245577,4.257435297,4.261972459
4.2120092,4.235762791,4.252400623,4.255319535
4.210104578,4.232408673,4.247495832,4.248798747
4.208328568,4.229183269,4.242720977,4.242410178
4.206681221,4.226086621,4.238076109,4.236153907
4.20516259,4.223118771,4.233561274,4.230030005
4.203772729,4.220279762,4.22917652,4.224038541
4.202511694,4.217569637,4.224921887,4.218179575
4.201379544,4.214988436,4.220797418,4.212453166
4.200376339,4.212536205,4.216803151,4.206859364
4.199502141,4.210212984,4.212939123,4.201398218
4.198757016,4.20801882,4.20920537,4.196069772
4.198141031,4.205953756,4.205601927,4.190874064
4.197654256,4.204017839,4.202128826,4.185811132
4.197296765,4.202211116,4.198786102,4.180881007
4.197068634,4.200533635,4.195573786,4.17608372
4.196969942,4.198985447,4.19249191,4.171419297
4.197000771,4.197566603,4.189540505,4.166887762
4.197161207,4.196277159,4.186719605,4.162489136
4.197451339,4.195117169,4.184029241,4.15822344
4.197871259,4.194086692,4.181469446,4.154090692
4.198421064,4.193185788,4.179040252,4.150090907
4.199100853,4.19241452,4.176741696,4.146224101
4.199910731,4.191772955,4.174573811,4.142490288
4.200850804,4.19126116,4.172536635,4.13888948
4.201921183,4.190879207,4.170630207,4.135421691
4.203121985,4.19062717,4.168854565,4.132086933
4.204453329,4.190505127,4.167209751,4.128885218
4.205915338,4.190513158,4.16569581,4.125816559
4.20750814,4.190651348,4.164312786,4.122880968
4.209231868,4.190919784,4.163060729,4.12007846
4.211086657,4.191318558,4.161939688,4.117409048
4.213072649,4.191847764,4.160949718,4.114872748
4.215189988,4.1925075,4.160090874,4.112469577
4.217438825,4.19329787,4.159363215,4.110199554
4.219819311,4.194218979,4.158766803,4.108062696
4.222331603,4.195270934,4.158301698,4.106059023
4.224975619,4.196453595,4.157967709,4.104188288
4.227752271,4.197767854,4.157765705,4.102451343
4.230661013,4.19921309,4.157694993,4.100847421
4.233702229,4.200789643,4.157755874,4.099376783
4.236876114,4.20249766,4.157948445,4.098039479
4.240182855,4.204337278,4.158272797,4.096835548
4.243622642,4.206308639,4.158729021,4.095765033
4.247195672,4.208411886,4.159317212,4.094827976
4.250902142,4.21064717,4.16003747,4.094024428
4.254742258,4.213014646,4.160889901,4.093354439
4.258716227,4.21551447,4.161874612,4.092818066
4.262824263,4.218146808,4.162991717,4.092415368
4.267066583,4.220911826,4.164241333,4.09214641
4.271443408,4.223809698,4.165623584,4.092011259
4.275954965,4.2268406,4.167138597,4.092009988
4.280601483,4.230004715,4.168786502,4.092142675
4.285383198,4.23330223,4.170567439,4.092409403
4.290300348,4.236733335,4.172481547,4.092810257
4.295353175,4.240298226,4.174528975,4.093345331
4.300541927,4.243997104,4.176709873,4.09401472
4.305866854,4.247830174,4.179024399,4.094818527
4.31132821,4.251797645,4.181472715,4.095756859
4.316926255,4.255899733,4.184054987,4.096829829
4.322661249,4.260136656,4.186771389,4.098037556
4.328533458,4.264508637,4.189622096,4.099380162
4.334543152,4.269015903,4.192607292,4.100857777
4.340690602,4.273658688,4.195727163,4.102470536
4.346976084,4.278437227,4.198981904,4.10421858
4.353399876,4.28335176,4.202371712,4.106102055
4.359962261,4.288402534,4.20589679,4.108121112
4.366663523,4.293589797,4.209557346,4.110275911
4.373503948,4.298913802,4.213353595,4.112566616
4.380483826,4.304374806,4.217285753,4.114993397
4.387603449,4.30997307,4.221354047,4.117556429
4.394863112,4.315708858,4.225558703,4.120255895
4.40226311,4.32158244,4.229899955,4.123091984
4.409803741,4.327594086,4.234378044,4.126064889
4.417485306,4.333744072,4.238993212,4.129174812
4.425308105,4.340032678,4.243745707,4.132421959
4.43327244,4.346460184,4.248635785,4.135806543
4.441378616,4.353026875,4.253663702,4.139328783
4.449626936,4.359733041,4.258829721,4.142988904
4.458017705,4.366578971,4.264134111,4.146787137
4.466551229,4.373564958,4.269577144,4.150723721
4.475227813,4.380691299,4.275159095,4.154798899
4.484047763,4.387958292,4.280880247,4.159012919
4.493011383,4.395366236,4.286740883,4.163366039
4.502118977,4.402915435,4.292741295,4.16785852
4.51137085,4.410606191,4.298881775,4.17249063
4.520767303,4.418438812,4.30516262,4.177262642
4.530308636,4.426413603,4.311584133,4.182174837
4.53999515,4.434530873,4.318146618,4.187227499
4.549827141,4.44279093,4.324850383,4.19242092
4.559804902,4.451194086,4.331695742,4.197755398
4.569928727,4.459740649,4.338683008,4.203231234
4.580198903,4.468430931,4.3458125,4.208848737
4.590615716,4.477265241,4.353084541,4.214608221
4.601179446,4.486243891,4.360499453,4.220510005
4.611890371,4.49536719,4.368057564,4.226554413
4.622748764,4.504635448,4.375759203,4.232741775
4.633754892,4.514048971,4.383604701,4.239072427
4.644909018,4.523608066,4.391594393,4.245546706
4.656211397,4.533313039,4.399728613,4.25216496
4.667662281,4.543164192,4.408007698,4.258927535
4.679261912,4.553161825,4.416431987,4.265834787
4.691010527,4.563306237,4.42500182,4.272887075
4.702908356,4.573597722,4.433717536,4.28008476
4.714955619,4.584036571,4.442579477,4.287428209
4.727152529,4.594623073,4.451587986,4.294917794
4.739499288,4.605357512,4.460743403,4.30255389
4.751996092,4.616240166,4.47004607,4.310336874
4.764643123,4.627271309,4.479496329,4.318267128
4.777440555,4.638451212,4.48909452,4.326345038
4.79038855,4.649780137,4.498840984,4.334570992
4.803487259,4.661258342,4.508736058,4.342945381
4.816736819,4.672886077,4.518780079,4.351468599
4.830137355,4.684663586,4.528973383,4.360141041
4.84368898,4.696591106,4.539316301,4.368963107
4.857391791,4.708668865,4.549809165,4.377935197
4.87124587,4.720897082,4.560452299,4.387057712
4.885251286,4.733275968,4.57124603,4.396331056
4.89940809,4.745805726,4.582190675,4.405755635
4.913716316,4.758486546,4.593286551,4.415331852
4.928175981,4.771318609,4.604533969,4.425060116
4.942787085,4.784302085,4.615933235,4.434940831
4.957549609,4.797437133,4.62748465,4.444974406
4.972463512,4.810723898,4.639188509,4.455161245
4.987528735,4.824162513,4.651045101,4.465501755
5.002745198,4.837753098,4.663054706,4.47599634
5.018112798,4.85149576,4.6752176,4.486645403
5.033631409,4.865390587,4.68753405,4.497449346
5.049300882,4.879437657,4.700004314,4.508408568
5.065121045,4.893637028,4.712628642,4.519523467
5.081091699,4.907988744,4.725407274,4.530794437
5.09721262,4.92249283,4.738340442,4.542221868
5.113483557,4.937149292,4.751428364,4.553806149
5.12990423,4.95195812,4.764671251,4.565547661
5.146474332,4.966919283,4.7780693,4.577446784
5.163193525,4.982032728,4.791622697,4.589503891
5.180061441,4.997298383,4.805331614,4.601719351
5.197077682,5.012716154,4.81919621,4.614093525
5.214241814,5.028285923,4.83321663,4.626626768
5.231553374,5.044007549,4.847393005,4.639319431
5.24901186,5.059880868,4.86172545,4.652171853
5.266616738,5.075905689,4.876214063,4.665184367
5.284367435,5.092081795,4.890858926,4.678357299
5.302263344,5.108408943,4.905660104,4.691690962
5.320303815,5.124886861,4.920617641,4.705185663
5.338488162,5.14151525,4.935731567,4.718841696
5.356815656,5.158293779,4.951001886,4.732659345
5.375285528,5.175222088,4.966428587,4.746638883
5.393896964,5.192299785,4.982011632,4.760780569
5.412649108,5.209526445,4.997750966,4.77508465
5.431541059,5.22690161,5.013646508,4.789551359
5.450571867,5.244424786,5.029698153,4.804180915
5.469740538,5.262095445,5.045905771,4.818973522
5.489046028,5.279913023,5.062269207,4.833929367
5.508487242,5.297876915,5.078788281,4.849048622
5.528063037,5.315986481,5.095462781,4.864331441
5.547772216,5.334241039,5.11229247,4.879777958
5.567613529,5.352639866,5.12927708,4.895388291
5.587585672,5.371182199,5.146416313,4.911162536
5.607687285,5.389867229,5.16370984,4.927100769
5.627916952,5.408694106,5.181157298,4.943203045
5.648273199,5.427661931,5.198758292,4.959469395
5.668754492,5.446769761,5.216512391,4.975899829
5.689359238,5.466016604,5.234419129,4.99249433
5.71008578,5.485401422,5.252478004,5.009252858
5.730932402,5.504923122,5.270688476,5.026175345
5.75189732,5.524580565,5.289049963,5.043261698
5.772978689,5.544372555,5.307561848,5.060511793
5.794174595,5.564297846,5.32622347,5.077925478
5.815483057,5.584355136,5.345034124,5.095502572
5.836902027,5.604543065,5.363993065,5.113242862
5.858429385,5.62486022,5.383099501,5.1311461
5.880062942,5.645305127,5.402352595,5.149212008
5.901800436,5.665876251,5.421751462,5.167440271
5.923639532,5.686571999,5.44129517,5.18583054
5.945577823,5.707390715,5.460982736,5.204382427
5.967612823,5.728330679,5.480813128,5.223095507
5.989741973,5.749390107,5.500785259,5.241969316
6.011962636,5.770567151,5.520897992,5.261003349
6.034272095,5.791859893,5.541150133,5.280197057
6.056667557,5.813266349,5.561540433,5.299549852
6.079146146,5.834784467,5.582067587,5.319061098
6.101704907,5.856412122,5.602730228,5.338730115
6.124340802,5.878147119,5.623526934,5.358556177
6.147050711,5.899987189,5.644456218,5.378538506
6.16983143,5.921929992,5.665516533,5.398676278
6.192679671,5.943973111,5.686706267,5.418968616
6.215592062,5.966114053,5.708023744,5.439414592
6.238565144,5.98835025,5.729467221,5.460013223
6.261595373,6.010679052,5.751034887,5.48076347
6.284679118,6.033097735,5.772724865,5.501664239
6.30781266,6.055603492,5.794535204,5.522714378
6.330992196,6.078193435,5.816463885,5.543912674
6.35421383,6.100864595,5.838508813,5.565257854
6.377473581,6.12361392,5.860667821,5.586748582
6.400767379,6.146438275,5.882938668,5.608383459
6.424091066,6.16933444,5.905319033,5.630161019
6.447440395,6.192299109,5.927806521,5.652079731
6.470811028,6.215328892,5.950398656,5.674137995
6.494198543,6.238420312,5.973092883,5.69633414
6.517598425,6.261569803,5.995886565,5.718666424
6.541006074,6.284773715,6.018776984,5.741133034
6.564416801,6.308028306,6.041761336,5.763732081
6.587825829,6.331329749,6.064836736,5.7864616
6.611228295,6.354674124,6.088000211,5.80931955
6.63461925,6.378057425,6.111248702,5.832303809
6.657993658,6.401475556,6.134579063,5.855412177
6.681346398,6.42492433,6.157988059,5.878642371
6.704672268,6.448399471,6.181472366,5.901992026
6.72796598,6.471896613,6.20502857,5.925458692
6.751222165,6.495411301,6.228653165,5.949039831
6.774435376,6.51893899,6.252342556,5.97273282
6.797600082,6.542475044,6.276093053,5.996534947
6.82071068,6.56601474,6.299900873,6.02044341
6.843761486,6.589553267,6.323762142,6.044455313
6.866746744,6.613085723,6.347672889,6.068567671
6.889660627,6.636607121,6.37162905,6.092777403
6.912497233,6.660112387,6.395626466,6.117081333
6.935250597,6.683596359,6.419660883,6.141476188
6.957914683,6.707053792,6.443727952,6.165958599
6.980483393,6.730479356,6.467823226,6.190525098
7.002950569,6.753867638,6.491942166,6.215172117
7.025309992,6.777213144,6.516080135,6.239895986
7.047555387,6.800510299,6.540232402,6.264692937
7.069680426,6.82375345,6.564394139,6.289559095
7.091678732,6.846936866,6.588560425,6.314490487
7.11354388,6.87005474,6.612726245,6.33948303
7.1352694,6.893101193,6.636886487,6.364532541
7.156848782,6.916070272,6.661035948,6.389634731
7.178275479,6.938955958,6.685169333,6.414785202
7.199542912,6.961752161,6.709281252,6.439979453
7.220644471,6.984452728,6.733366228,6.465212875
7.241573519,7.007051443,6.757418692,6.490480753
7.262323399,7.02954203,6.781432987,6.515778262
7.282887436,7.051918156,6.805403368,6.541100475
7.303258942,7.074173434,6.829324006,6.566442352
7.323431217,7.096301426,6.853188985,6.591798749
7.343397561,7.118295644,6.876992309,6.617164416
7.363151269,7.140149559,6.9007279,6.642533993
7.382685645,7.161856597,6.924389602,6.667902018
7.401993999,7.183410148,6.947971182,6.693262919
7.421069657,7.204803568,6.971466331,6.718611023
7.439905963,7.226030181,6.994868671,6.743940551
7.458496287,7.247083288,7.018171752,6.769245621
7.476834025,7.267956163,7.041369058,6.79452025
7.494912611,7.288642066,7.064454009,6.819758353
7.512725516,7.30913424,7.087419965,6.844953746
7.530266258,7.329425921,7.110260226,6.870100146
7.547528403,7.349510339,7.132968038,6.895191176
7.564505574,7.369380724,7.155536596,6.920220364
7.581191456,7.389030308,7.177959047,6.945181143
7.597579799,7.408452337,7.200228495,6.970066858
7.613664426,7.427640066,7.222338001,6.994870765
7.629439237,7.446586773,7.244280591,7.019586035
7.644898216,7.465285758,7.266049259,7.044205755
7.660035434,7.483730352,7.287636972,7.068722932
7.674845057,7.50191392,7.309036671,7.093130495
7.689321351,7.519829866,7.330241278,7.117421301
7.703458687,7.537471641,7.351243703,7.141588132
7.717251544,7.554832746,7.372036844,7.165623706
7.730694521,7.571906738,7.392613593,7.189520675
7.743782334,7.588687237,7.412966845,7.213271631
7.756509827,7.605167929,7.433089498,7.236869111
7.768871976,7.621342574,7.452974462,7.260305598
7.780863893,7.63720501,7.47261466,7.283573528
7.79248083,7.652749159,7.492003039,7.306665293
7.803718188,7.667969032,7.511132571,7.329573247
7.814571517,7.682858736,7.529996261,7.352289709
7.825036524,7.69741248,7.548587152,7.374806969
7.835109077,7.711624577,7.566898328,7.397117293
7.844785205,7.725489454,7.584922925,7.419212929
7.854061111,7.739001653,7.602654135,7.441086111
7.862933166,7.75215584,7.620085209,7.462729064
7.871397923,7.764946809,7.637209465,7.484134012
7.879452111,7.777369487,7.654020297,7.505293182
7.887092646,7.78941894,7.670511174,7.526198811
7.894316631,7.801090375,7.686675653,7.546843152
7.901121358,7.812379151,7.702507382,7.567218478
7.907504315,7.823280776,7.718000104,7.587317092
7.913463185,7.833790918,7.733147668,7.607131329
7.918995849,7.843905408,7.747944027,7.626653566
7.924100378,7.853620229,7.762383244,7.645876217
7.928765209,7.862922272,7.776450805,7.66478364
7.933018473,7.8718358,7.790167222,7.683392812
7.936829222,7.880329408,7.803500746,7.701671895
7.940206228,7.888409094,7.816454685,7.719621705
7.943148618,7.896071759,7.829023782,7.737235012
7.945655721,7.903314489,7.841202921,7.754504669
7.947727077,7.91013456,7.85298714,7.771423624
7.949362438,7.916529446,7.864371638,7.787984925
7.950561765,7.922496817,7.875351779,7.80418173
7.951325235,7.928034547,7.885923097,7.820007312
7.951653232,7.933140715,7.896081301,7.835455069
7.951546353,7.937813604,7.905822279,7.850518526
7.951005407,7.942051706,7.915142104,7.865191345
7.950031408,7.945853723,7.924037038,7.879467331
7.948625581,7.949218568,7.932503537,7.893340438
7.946789355,7.952145365,7.940538251,7.906804779
7.944524366,7.954633453,7.948138032,7.919854626
7.941832449,7.956682385,7.955299938,7.93248442
7.938715642,7.958291927,7.962021231,7.944688781
7.93517618,7.95946206,7.968299386,7.956462505
7.931216493,7.96019298,7.974132091,7.967800579
7.926839203,7.960485097,7.979517251,7.978698179
7.92204712,7.960339033,7.984452987,7.989150683
7.916843242,7.959755626,7.988937644,7.99915367
7.911230748,7.958735922,7.992969787,8.008702927
7.905212994,7.95728118,7.996548206,8.017794458
7.898793514,7.955392865,7.999671917,8.026424482
7.89197601,7.953072651,8.002340162,8.034589442
7.884764352,7.950322417,8.004552411,8.042286008
7.877162569,7.947144242,8.006308361,8.049511082
7.86917485,7.943540408,8.007607938,8.056261798
7.860805538,7.939513393,8.008451297,8.062535531
7.85205912,7.935065868,8.008838819,8.068329896
7.842940228,7.930200697,8.008771114,8.073642751
7.833453633,7.92492093,8.008249017,8.078472204
7.823604238,7.919229803,8.00727359,8.082816608
7.813397071,7.913130731,8.005846119,8.08667457
7.802837287,7.906627305,8.003968111,8.090044948
7.791930154,7.899723289,8.001641295,8.092926855
7.780681052,7.892422616,7.998867617,8.095319659
7.769095467,7.88472938,7.99564924,8.097222982
7.757178986,7.876647834,7.99198854,8.098636704
7.744937288,7.868182388,7.987888103,8.09956096
7.732376144,7.859337598,7.983350721,8.099996143
7.719501407,7.850118165,7.978379392,8.0999429
7.706319004,7.840528928,7.972977313,8.09940213
7.69283494,7.830574863,7.967147877,8.098374989
7.67905528,7.820261071,7.960894669,8.096862884
7.664986153,7.809592776,7.954221464,8.094867469
7.650633742,7.798575322,7.947132217,8.092390649
7.636004278,7.787214161,7.939631064,8.089434573
7.621104036,7.775514855,7.931722316,8.08600163
7.605939329,7.763483064,7.92341045,8.082094453
7.590516502,7.751124543,7.914700111,8.077715907
7.574841928,7.738445138,7.905596098,8.072869091
7.558922,7.725450774,7.896103367,8.067557331
7.542763129,7.712147458,7.88622702,8.06178418
7.526371735,7.698541265,7.875972301,8.055553407
7.509754246,7.684638339,7.86534459,8.048868999
7.492917089,7.670444881,7.854349399,8.041735153
7.47586669,7.655967149,7.842992362,8.034156268
7.458609462,7.641211447,7.831279233,8.026136946
7.441151809,7.626184125,7.819215879,8.017681982
7.423500112,7.610891567,7.806808271,8.008796359
7.405660734,7.595340191,7.794062482,7.999485242
7.387640007,7.57953644,7.780984678,7.989753973
7.369444235,7.56348678,7.767581111,7.979608063
7.351079684,7.547197689,7.753858118,7.969053187
7.332552583,7.530675657,7.739822109,7.958095179
7.313869115,7.513927181,7.725479561,7.946740019
7.295035417,7.496958754,7.710837018,7.934993836
7.276057578,7.479776866,7.695901076,7.92286289
7.256941629,7.462387998,7.680678385,7.910353575
7.237693546,7.444798613,7.665175638,7.897472407
7.218319243,7.427015159,7.649399564,7.884226016
7.198824572,7.409044057,7.633356928,7.870621141
7.179215318,7.3908917,7.617054518,7.856664625
7.159497196,7.372564449,7.600499145,7.842363402
7.13967585,7.354068629,7.583697634,7.827724495
7.119756849,7.335410521,7.566656818,7.812755006
7.099745686,7.316596366,7.549383534,7.797462111
7.079647775,7.297632352,7.531884618,7.78185305
7.059468448,7.278524618,7.514166899,7.765935124
7.039212957,7.259279246,7.496237191,7.749715683
7.018886468,7.23990226,7.478102293,7.733202123
6.998494058,7.22039962,7.45976898,7.716401879
6.978040722,7.200777224,7.441244,7.699322415
6.957531361,7.1810409,7.422534071,7.681971219
6.936970788,7.161196405,7.40364587,7.664355799
6.916363724,7.141249422,7.384586036,7.646483672
6.895714799,7.121205561,7.365361163,7.62836236
6.875028548,7.101070351,7.345977793,7.609999384
6.854309413,7.080849241,7.326442416,7.591402259
6.833561742,7.0605476,7.306761465,7.572578482
6.812789786,7.040170709,7.286941312,7.553535533
6.791997703,7.019723765,7.266988264,7.534280868
6.771189554,6.999211878,7.246908559,7.51482191
6.750369305,6.978640066,7.226708366,7.495166046
6.729540826,6.95801326,7.206393779,7.475320622
6.708707889,6.937336297,7.185970814,7.455292937
6.687874175,6.916613922,7.165445408,7.435090238
6.667043266,6.895850784,7.144823417,7.414719718
6.646218649,6.875051441,7.124110609,7.394188506
6.62540372,6.854220354,7.103312667,7.373503667
6.604601777,6.833361886,7.082435185,7.352672198
6.583816028,6.812480308,7.061483664,7.33170102
6.563049585,6.791579789,7.040463515,7.310596979
6.542305471,6.770664406,7.019380051,7.289366838
6.521586618,6.749738137,6.998238491,7.268017276
6.500895866,6.72880486,6.977043956,7.246554885
6.480235968,6.707868361,6.955801466,7.224986166
6.459609589,6.686932326,6.934515945,7.203317525
6.439019306,6.666000345,6.913192213,7.181555273
6.418467613,6.645075913,6.891834989,7.159705621
6.397956917,6.624162428,6.870448891,7.137774676
6.377489544,6.603263193,6.849038432,7.115768447
6.35706774,6.582381417,6.827608023,7.093692831
6.336693668,6.561520216,6.806161971,7.071553621
6.316369415,6.540682613,6.784704479,7.049356499
6.296096991,6.519871538,6.763239646,7.027107037
6.275878329,6.499089831,6.741771468,7.004810694
