7/1/2024,7/2/2024,7/3/2024,7/4/2024,7/5/2024,7/6/2024
 2.544867e+01,2.44E+01,-2.73E+01,1.77E+01,1.19E+01,4.37E+00
 1.111060e+01,3.27E+01,-3.18E+01,1.16E+01,7.27E+00,1.09E+01
 2.701096e+01,2.64E+01,-3.45E+01,4.20E+00,6.19E+00,8.40E+00
-0.4734802,4.93E+00,-3.45E+01,5.15E+00,7.41E+00,2.38E+01
 2.416565e+00,3.20E+01,-3.11E+01,1.82E+01,3.42E+00,1.35E+01
-0.1969604,1.81E+01,-2.48E+01,7.74E+00,4.41E+00,1.28E+01
 7.323059e+00,4.07E+01,-3.54E+01,1.96E+01,5.48E+00,7.67E+00
 4.841492e+00,5.85E+00,-2.50E+01,1.13E+01,6.30E+00,5.70E+00
 5.296265e+00,2.35E+01,-1.15E+01,4.64E+00,7.10E+00,4.22E+00
 3.508762e+01,2.34E+01,-3.13E+01,1.29E+01,4.77E+01,2.46E+01
 8.322021e+00,3.01E+01,-3.04E+01,7.00E+00,6.70E+00,9.68E+00
 2.314703e+01,3.11E+01,-2.95E+01,1.61E+01,9.10E-01,4.85E+00
 5.471527e+00,1.06E+01,-2.57E+01,2.17E+01,1.39E+01,7.73E+00
 2.826123e+01,1.80E+01,-5.92E+00,1.25E+01,1.35E+01,1.19E+01
 1.466037e+01,2.31E+01,-3.31E+01,7.95E+00,7.77E+00,2.59E+01
 1.724213e+00,1.15E+01,-3.46E+01,7.27E+00,5.22E+00,9.19E+00
 4.335205e+00,1.10E+00,-3.47E+01,1.61E+01,8.16E+00,8.20E-01
 1.943176e+01,2.24E+01,-3.05E+01,3.47E+00,2.23E+01,1.31E+01
 1.562250e+01,1.30E+01,-2.64E+01,1.75E+01,4.96E+00,9.40E+00
 1.266626e+01,1.44E+01,-2.91E+01,3.85E+00,5.96E+00,4.07E+00
 1.194614e+01,1.09E+01,-5.39E+00,8.87E+00,1.27E+01,1.32E+01
 1.779266e+00,5.91E+01,-3.25E+01,1.33E+01,1.30E+01,7.93E+00
 7.613251e+00,1.58E+01,-2.58E+01,7.47E+00,3.57E+00,1.87E+01
 2.195892e+00,9.28E+00,-2.61E+01,9.27E+00,4.87E+00,5.34E+00
 3.510544e+01,1.15E+01,-2.00E+01,1.47E+01,4.89E+00,2.60E+00
 1.649802e+01,1.33E+01,-2.51E+01,1.77E+01,5.14E+00,5.58E+00
-3.917023,5.69E+01,-2.07E+01,5.17E+00,3.86E+00,5.40E+00
 7.558594e+00,1.68E+01,-1.26E+01,1.08E+01,7.25E+00,3.30E+01
 1.276813e+01,2.15E+01,3.21E-01,1.13E+01,1.83E-01,-3.02E+00
 7.356415e+00,4.20E+01,3.79E+00,1.79E+01,3.84E+00,8.15E+00
 5.811340e+00,1.10E+01,2.79E+00,9.67E+00,2.11E-02,2.37E+01
-2.014801,8.04E+00,-2.60E+00,1.58E+01,4.69E+00,1.83E+01
 1.264954e-01,6.58E+01,2.19E+00,8.71E+00,4.02E+00,5.14E+00
 1.110260e+01,3.26E+01,2.47E-01,1.22E+01,6.19E+00,9.82E+00
 1.470947e+01,5.05E+01,3.05E+00,2.59E+01,7.94E+00,1.83E+00
 8.003540e-01,2.52E+01,6.80E+00,6.33E+00,3.58E+00,4.79E+00
 4.605133e+00,2.00E+01,-9.14E-01,1.15E+01,7.26E+00,6.77E+00
 1.173615e+01,1.57E+01,2.21E-01,-1.08E+01,3.30E+00,1.37E+01
 7.629242e+00,1.29E+01,-2.76E+00,1.87E+01,-4.38E+00,1.68E+01
 1.865018e+01,3.69E+01,3.95E+01,1.17E+00,2.07E+01,8.10E+00
 6.226511e+01,1.46E+01,-3.93E-01,-1.13E+00,2.32E+00,5.63E+00
 1.404556e+01,1.11E+01,-2.59E+00,1.05E-01,3.42E+00,-2.77E-02
 1.263391e+01,1.75E+01,-3.81E+00,1.20E+01,1.94E+01,3.63E+00
 4.181030e+00,3.60E+01,7.79E+00,7.63E+00,4.54E-01,-1.01E+00
 1.474399e+01,6.40E+01,-1.02E+01,7.04E+00,3.99E+00,9.69E+00
 3.307516e+01,1.65E+01,-9.10E+00,6.49E-01,1.18E+01,7.60E+00
 4.030771e+01,1.92E+01,-9.00E+00,8.84E+00,5.15E+00,3.64E+01
 1.280197e+02,2.23E+01,-1.15E+01,1.28E+01,1.43E+01,1.06E+01
 1.058557e+01,6.81E+00,-6.83E+00,-9.69E-01,3.71E+00,1.05E+01
 8.245239e+00,9.25E+00,-1.90E+00,6.40E+00,5.15E+00,7.44E+00
