11:00,11:35,12:15,12:50,1:25,2:00
20.83,20.03,9.84,2.58E+01,2.99E+01,1.21E+01
4.45,29.01,32.49,2.96E+01,1.66E+01,7.78E+00
3.87,13.68,9.66,1.13E+01,9.27E+00,9.38E+00
5.01,11.62,9.87,1.68E+01,1.46E+01,1.31E+01
12.29,11.47,15.93,8.31E+01,5.25E+00,2.93E+01
11.88,26.93,16.70,1.37E+01,1.36E+01,1.53E+01
15.72,27.73,11.22,1.27E+01,2.75E+01,1.66E+01
14.28,16.19,52.81,1.16E+01,8.92E+00,1.87E+01
19.74,15.72,17.72,5.26E+01,8.96E+00,1.28E+01
14.31,9.05,16.52,9.38E+00,8.47E+00,2.64E+01
17.61,15.55,23.20,1.24E+01,9.68E+00,1.34E+01
9.21,18.13,12.58,8.72E+00,9.11E+00,5.16E+01
7.40,27.62,14.84,2.28E+01,2.01E+01,3.87E+01
7.27,17.41,19.93,8.33E+01,5.71E+00,1.51E+01
19.91,18.06,11.87,1.03E+01,3.83E+00,1.30E+01
12.37,18.55,12.47,3.79E+00,5.57E+00,1.50E+01
61.50,11.40,16.79,2.24E+01,4.70E+00,5.60E+01
22.62,12.79,10.95,1.39E+01,5.37E+00,2.62E+01
35.74,19.55,12.28,1.07E+02,1.12E+00,1.29E+01
11.84,76.17,18.68,1.82E+01,-1.93E+00,1.43E+01
13.33,13.17,15.84,1.99E+01,1.28E-01,1.45E+01
13.08,15.82,49.00,6.11E+00,-3.59E-01,4.58E+01
51.24,20.29,8.32,3.49E+01,-7.51E-01,1.84E+01
7.45,12.54,8.32,1.94E+01,9.53E+00,4.26E+01
32.31,17.81,14.22,8.62E+00,5.31E+00,1.91E+01
42.41,29.75,18.67,1.44E+01,8.98E+00,2.12E+01
23.58,23.82,14.31,1.90E+01,1.16E+01,2.50E+01
12.15,14.23,7.35,3.54E+01,-9.38E-01,3.75E+01
24.84,24.47,12.91,1.59E+01,2.84E+00,2.03E+01
33.53,14.10,11.91,1.13E+01,2.25E+00,3.15E+01
6.83,14.53,14.77,5.85E+01,1.08E+01,1.40E+01
9.05,9.89,22.78,2.99E+01,3.34E+00,2.26E+01
12.62,22.06,7.69,2.54E+01,9.79E+00,1.32E+01
1.69,11.76,9.96,2.08E-01,1.69E+01,1.68E+01
36.31,15.35,10.64,3.00E+01,1.13E+00,1.95E+01
7.38,17.84,13.08,5.81E+00,1.54E+01,1.57E+01
21.79,75.59,5.61,-3.49E+00,2.47E+01,2.20E+01
35.68,30.40,40.38,1.82E+01,2.26E+00,1.95E+01
5.05,13.73,33.40,1.01E+01,4.18E+01,4.41E+01
10.79,20.45,17.09,2.26E+00,1.44E+00,1.66E+01
4.73,37.46,15.50,2.05E+01,5.90E+00,2.07E+01
9.51,6.72,13.23,6.47E+00,5.13E+00,1.96E+01
2.08,23.75,12.54,3.42E+00,6.16E+00,1.89E+01
12.53,20.51,13.72,-4.53E+00,3.27E+00,1.24E+01
26.44,37.33,51.52,7.64E+00,4.19E+00,1.86E+01
33.75,31.94,18.32,-1.86E+00,1.84E+01,2.99E+01
5.20,23.93,32.59,6.93E+00,9.24E+00,1.97E+01
19.47,37.30,16.99,3.39E+00,9.97E+00,1.51E+01
11.81,23.98,3.72,1.44E+01,2.47E+00,1.69E+01
20.85,13.20,12.26,4.37E+00,3.61E+00,9.45E+00
5.96,7.84,13.27,3.18E+00,2.70E+00,7.38E+01
5.66,9.80,14.67,1.43E+01,7.08E-01,2.36E+01
16.78,13.12,25.78,4.15E+01,2.23E+01,3.63E+01
10.26,9.25,12.96,1.56E+00,7.91E+00,3.49E+01
12.09,71.54,19.54,3.66E+01,3.62E+00,3.13E+01
-2.70,20.83,21.98,1.92E+01,5.31E+00,1.57E+01
8.30,41.27,12.40,1.26E+00,-8.62E-01,3.76E+01
4.69,11.07,14.53,1.39E+01,-5.14E+00,3.56E+01
2.69,15.73,17.76,2.37E+00,4.60E+00,5.45E+01
13.83,7.06,10.20,1.52E+00,8.21E+00,2.00E+01
10.44,19.49,9.86,8.51E+00,7.83E+00,2.52E+01
35.96,42.82,20.97,1.09E+00,2.50E+01,3.25E+01
22.17,67.72,7.34,5.59E+01,-1.83E+00,1.86E+01
14.49,18.89,5.10,4.28E+01,-4.71E-01,2.22E+01
16.05,31.36,7.22,3.00E+01,-4.37E+00,1.42E+01
10.90,26.31,15.66,1.51E+01,6.58E+00,2.90E+01
5.14,27.59,21.57,1.61E+01,-1.31E-01,2.28E+01
11.00,14.57,21.46,6.26E+00,3.54E+00,3.50E+01
7.30,10.36,21.22,-3.12E+00,6.46E+00,1.53E+01
7.19,8.41,13.95,3.87E+01,2.63E-01,2.48E+01
27.98,15.67,36.97,4.70E+01,-2.18E-01,2.35E+01
10.63,51.29,12.19,1.93E+01,9.40E+00,1.89E+01
6.03,73.48,10.07,4.67E+00,1.03E+01,2.01E+01
13.18,31.98,17.96,8.49E+00,7.90E+00,2.52E+01
19.23,17.88,22.15,1.82E+01,-7.11E-01,1.86E+01
19.29,19.05,23.46,8.18E+00,3.92E+00,1.97E+01
22.41,69.13,22.67,3.99E+01,-3.90E+00,1.56E+01
43.56,11.80,29.91,6.95E+00,8.82E+00,3.61E+01
10.81,30.39,35.13,8.11E+00,1.62E+01,3.47E+01
13.98,27.87,43.22,6.69E+00,8.47E+01,1.12E+01
7.67,14.49,48.64,5.09E+00,1.39E+01,1.74E+01
37.16,12.44,21.86,1.22E+01,3.68E-01,1.40E+01
7.86,8.48,25.47,1.59E+02,1.56E+00,2.74E+01
13.90,5.87,23.35,5.07E+00,5.83E+00,2.30E+01
11.14,31.89,17.51,1.60E+01,7.58E+00,1.58E+01
5.35,44.95,55.16,2.28E+01,1.70E+01,3.03E+01
11.80,15.09,16.79,2.15E+01,1.11E+01,1.62E+01
4.64,30.01,38.32,2.43E+00,1.30E+01,1.72E+01
16.98,27.07,17.99,5.43E+00,5.09E+00,1.67E+01
8.24,10.69,11.89,4.35E+01,5.05E+00,2.01E+01
21.57,6.93,26.46,-6.11E+00,-1.62E+00,2.70E+01
49.47,12.10,13.52,4.26E+01,1.30E+01,2.94E+01
14.79,9.93,14.07,-2.87E+00,1.32E+00,1.81E+01
6.99,20.52,16.14,7.09E+00,8.63E+00,5.14E+01
14.95,31.32,16.07,-6.32E+00,7.30E+00,1.85E+01
23.37,34.55,17.46,3.27E+01,-4.17E+00,2.09E+01
3.87,16.56,27.62,1.34E+01,1.67E+01,3.59E+01
9.19,15.57,33.29,4.54E+01,2.72E+01,1.70E+01
16.82,10.56,18.97,4.89E+00,7.50E-01,1.32E+01
16.65,8.24,11.10,2.15E+01,2.94E+00,1.64E+01
4.94,7.22,25.26,1.09E+01,2.27E+00,1.51E+01
1.53,15.59,14.64,1.40E+01,9.17E+00,1.06E+01
10.93,22.06,13.09,1.23E+01,1.76E+01,1.28E+01
9.46,22.19,22.12,6.44E+01,3.73E+01,1.91E+01
19.88,17.52,30.62,8.19E+00,7.92E+00,1.47E+01
9.94,17.50,59.25,6.05E+00,2.92E+01,1.14E+01
51.03,15.58,11.68,1.65E+01,2.30E+01,3.14E+01
16.55,12.55,16.65,2.03E+01,2.23E+00,1.72E+01
7.47,10.57,14.71,2.11E+00,-7.96E+00,9.54E+00
10.46,11.67,11.87,5.57E+00,2.11E+00,1.69E+01
11.55,41.48,11.83,1.04E+01,2.98E+00,5.43E+01
22.45,15.77,12.52,5.86E+01,5.72E+00,2.70E+01
23.63,35.53,17.74,3.38E+01,8.99E+00,2.21E+01
19.13,11.45,21.38,1.22E+01,1.42E+00,1.73E+01
9.41,24.11,9.01,3.63E+01,1.56E+01,2.41E+01
14.82,23.31,40.10,1.07E+01,6.95E+00,3.25E+01
47.67,32.64,14.75,5.48E+00,1.32E+01,4.66E+01
16.12,36.77,12.63,1.29E+01,2.29E+01,2.73E+01
21.34,45.72,12.13,4.59E+01,-1.33E+00,4.18E+01
13.58,27.71,21.80,1.55E+01,-1.86E-01,4.63E+01
14.94,7.81,34.50,3.58E+01,1.91E+01,6.48E+01
20.68,22.56,-21.66,1.14E+01,1.75E+01,3.81E+01
21.24,32.85,20.05,2.11E+00,3.62E-01,3.40E+01
16.94,53.60,14.29,5.49E+01,2.21E+01,1.21E+01
14.89,39.47,15.39,1.01E+01,3.52E+01,9.17E+00
11.86,21.49,30.99,2.72E+01,2.34E+01,2.59E+01
11.76,12.70,-18.02,6.64E+01,8.24E+00,1.17E+01
20.38,46.45,-25.38,8.34E+00,1.16E+00,1.54E+01
5.47,12.12,26.27,2.63E+00,1.97E+00,8.54E+00
6.21,19.28,-4.75,3.85E+00,4.17E+01,1.15E+01
0.12,67.33,17.34,7.86E+00,-4.13E-01,1.30E+01
4.04,22.17,23.15,3.01E+01,6.39E+00,1.22E+01
26.44,28.60,92.00,1.49E+01,2.54E+00,1.51E+01
-6.07,21.59,21.79,7.07E+00,1.48E+00,2.54E+01
-9.91,24.35,48.90,1.30E+01,-3.40E+00,1.58E+01
7.94,21.42,101.08,3.23E+01,2.46E+01,2.48E+01
12.48,30.88,147.53,5.27E-01,-2.11E+00,2.73E+01
-2.29,24.85,162.11,7.03E+00,-8.17E+00,2.48E+01
-2.63,20.95,55.13,6.35E+00,5.06E+00,9.94E+00
7.44,20.21,47.59,8.01E+00,5.74E+00,1.63E+01
-1.44,19.44,25.46,1.41E+01,1.21E+01,1.93E+01
15.90,13.88,20.71,6.80E+00,-1.34E+01,4.52E+01
23.81,35.90,32.18,1.21E+01,-2.55E+00,1.72E+01
-5.64,15.71,40.52,1.65E+01,4.63E+01,4.30E+01
12.11,15.88,18.41,1.19E+01,6.44E+00,6.28E+01
10.62,17.76,13.21,4.02E+00,-4.20E+00,2.40E+01
-5.74,27.07,20.01,1.46E+01,-3.01E+00,4.51E+01
-5.80,35.13,28.79,8.34E+00,-2.85E+00,1.48E+01
59.99,13.82,109.46,7.87E+00,5.65E+00,9.06E+01
93.48,30.23,17.02,4.42E+01,4.65E+00,2.88E+01
27.92,64.53,48.47,-1.02E+00,-3.29E-01,1.05E+01
29.09,21.82,24.70,4.28E+00,-5.49E+00,1.72E+01
11.69,24.05,18.80,1.84E+01,-4.23E+00,1.50E+01
2.45,15.79,34.03,1.84E+01,-2.08E+00,2.49E+01
-0.56,44.15,38.52,6.51E+00,1.91E+01,1.20E+01
-2.87,20.84,24.11,2.00E+00,4.12E+00,2.79E+01
-20.42,12.56,18.95,5.17E+01,1.29E+01,1.39E+01
11.08,15.15,19.85,4.89E+01,1.36E-01,4.02E+01
-2.00,6.69,17.63,3.11E+00,1.65E+01,2.47E+01
-0.11,13.40,57.31,8.75E-01,5.33E+00,1.86E+01
-11.92,5.68,49.02,4.86E+01,2.10E+00,7.27E+00
-13.99,22.71,16.08,5.67E+00,3.30E-01,1.02E+01
8.04,9.75,30.61,1.67E+01,4.68E-01,1.57E+01
6.85,15.05,22.93,4.85E+00,6.06E+00,7.08E+01
-6.52,13.06,50.18,5.87E+00,3.12E+01,2.02E+01
1.14,19.10,30.86,7.88E+00,-9.05E-02,1.90E+01
,24.96,60.54,,3.36E+01,
,17.83,10.41,,1.69E+01,
,15.88,19.26,,-5.89E+00,
,12.35,13.01,,5.06E+00,
,11.69,14.33,,3.76E+00,
,25.52,22.44,,8.14E+00,
,23.56,20.93,,1.27E+01,
,21.76,22.20,,2.93E+01,
,16.24,17.28,,-2.64E+00,
,16.50,18.15,,3.62E+01,
,36.41,23.24,,1.66E+01,
,36.45,13.47,,1.88E+00,
,16.29,16.64,,1.60E+00,
,31.05,17.64,,1.84E+00,
,37.40,37.20,,-2.66E-01,
,29.60,27.58,,3.92E+00,
,21.87,32.47,,3.27E+01,
,15.58,15.32,,6.07E+01,
,13.34,18.60,,7.81E+00,
,13.17,24.06,,3.41E+01,
,65.51,24.81,,1.11E+01,
,47.75,21.83,,-1.24E+00,
,16.24,89.89,,1.62E+01,
,26.05,25.24,,4.45E+00,
,66.92,17.78,,4.48E+00,
,23.10,32.63,,2.26E+01,
,16.00,30.55,,2.31E+01,
,11.88,26.62,,1.51E+00,
,18.07,8.02,,1.90E+00,
,12.21,31.91,,6.75E+00,
,25.38,13.70,,2.10E+01,
,46.33,25.45,,9.21E+00,
,33.48,47.28,,9.79E+00,
,17.66,22.46,,1.31E+01,
,22.91,11.95,,8.89E+00,
,32.35,22.04,,1.10E+02,
,8.12,23.79,,2.90E+01,
,13.90,14.65,,5.28E+00,
,21.40,34.82,,1.31E+00,
,13.09,28.97,,3.24E+01,
,31.10,25.36,,4.89E+00,
,19.03,15.79,,3.78E+00,
,11.59,18.57,,9.73E+00,
,9.46,18.35,,-5.46E-01,
,11.36,7.29,,1.81E+01,
,33.09,15.04,,1.43E+01,
,19.75,19.98,,5.05E+01,
,11.66,13.39,,3.05E+01,
,12.95,25.77,,6.91E-01,
,12.41,19.34,,5.14E+00,
,31.98,22.59,,7.29E+00,
,31.48,20.75,,3.91E+00,
,39.53,16.52,,3.10E+00,
,35.63,14.67,,4.55E+00,
,35.76,23.82,,-8.12E-01,
,23.99,24.80,,1.08E+01,
,10.15,24.64,,2.03E+01,
,18.05,65.33,,1.38E+00,
,16.77,12.48,,-1.02E+00,
,38.98,14.54,,6.85E+00,
,82.63,14.54,,5.52E+01,
,16.74,21.01,,-2.59E+00,
,15.29,,,,
,7.33,,,,
,-3.17,,,,
,4.35,,,,
,0.52,,,,
,-13.74,,,,
,9.87,,,,
,47.01,,,,
,-3.27,,,,
,5.35,,,,
,8.26,,,,
,-1.15,,,,
,6.71,,,,
,15.84,,,,
,67.06,,,,
,9.32,,,,
,10.68,,,,
,11.19,,,,
,9.88,,,,
,2.53,,,,
,31.62,,,,
,14.41,,,,
,13.06,,,,
,13.68,,,,
,7.87,,,,
,15.88,,,,
,32.88,,,,
,8.44,,,,
,4.30,,,,
,29.46,,,,
,13.98,,,,
,13.85,,,,
,57.07,,,,
,21.59,,,,
,40.22,,,,
,24.39,,,,
,8.29,,,,
,7.29,,,,
,8.38,,,,
,18.86,,,,
,11.71,,,,
,10.88,,,,
,16.19,,,,
,14.48,,,,
,9.35,,,,
,7.16,,,,
,103.85,,,,
,8.63,,,,
,27.40,,,,
,30.25,,,,
,10.25,,,,
,9.12,,,,
,14.74,,,,
,13.80,,,,
,12.27,,,,
,14.65,,,,
,121.62,,,,
,51.06,,,,
,53.66,,,,
,16.67,,,,
,24.79,,,,
,7.25,,,,
,46.48,,,,
,8.57,,,,
,14.90,,,,
,12.26,,,,
,27.68,,,,
,16.01,,,,
,6.26,,,,
,15.63,,,,
,12.68,,,,
,14.13,,,,
,20.74,,,,
,9.01,,,,
,13.08,,,,
,9.08,,,,
,57.87,,,,
,15.38,,,,
,16.44,,,,
,13.64,,,,
,17.25,,,,
,5.83,,,,
,15.02,,,,
,41.13,,,,
,18.07,,,,
,51.64,,,,
,178.64,,,,
,25.58,,,,
,14.62,,,,
,9.45,,,,
,8.89,,,,
,17.87,,,,
,13.37,,,,
,11.27,,,,
,10.05,,,,
,6.83,,,,
,3.01,,,,
,14.26,,,,
,66.31,,,,
,5.12,,,,
,19.54,,,,
,8.17,,,,
,34.61,,,,
,8.82,,,,
,16.42,,,,
,13.84,,,,
,10.24,,,,
,89.86,,,,
,-2.31,,,,
,15.56,,,,
,7.71,,,,
,6.77,,,,
,6.31,,,,
,11.69,,,,
,12.96,,,,
,10.15,,,,
,10.28,,,,
,14.81,,,,
,1.29,,,,
,13.35,,,,
,27.34,,,,
,39.53,,,,
,-0.87,,,,
,9.44,,,,
,5.50,,,,
,7.28,,,,
,13.17,,,,
,8.98,,,,
,22.08,,,,
,12.73,,,,
,3.99,,,,
,4.77,,,,
,4.29,,,,
,38.00,,,,
,29.12,,,,
,13.02,,,,
,28.08,,,,
,16.77,,,,
,8.06,,,,
,9.85,,,,
,14.17,,,,
,1.54,,,,
,30.24,,,,
,13.36,,,,
,33.15,,,,
,22.88,,,,
,8.62,,,,
,7.01,,,,
,8.98,,,,
,12.27,,,,
,15.49,,,,
,4.79,,,,
,12.84,,,,
,9.67,,,,
,20.71,,,,
,37.74,,,,
,8.63,,,,
,15.34,,,,
,15.25,,,,
,2.13,,,,
,5.88,,,,
,3.43,,,,
,43.05,,,,
,15.77,,,,
,2.07,,,,
,22.32,,,,
,18.30,,,,
,18.27,,,,
,16.84,,,,
,14.71,,,,
,20.99,,,,
,17.56,,,,
,6.66,,,,
,8.50,,,,
,13.07,,,,
,7.87,,,,
,14.36,,,,
,12.46,,,,
,19.28,,,,
,9.02,,,,
,4.93,,,,
,7.56,,,,
,0.17,,,,
,6.78,,,,
,21.26,,,,
,50.85,,,,
,8.48,,,,
,7.68,,,,
,0.77,,,,
,21.13,,,,
,31.78,,,,
,4.11,,,,
,26.52,,,,
,10.73,,,,
,7.55,,,,
,3.76,,,,
,42.86,,,,
,40.90,,,,
,11.54,,,,
,0.95,,,,
,26.31,,,,
,-1.84,,,,
,-1.21,,,,
,7.92,,,,
,9.41,,,,
,15.93,,,,
,19.32,,,,
,12.66,,,,
,25.11,,,,
,13.01,,,,
,20.73,,,,
,27.69,,,,
,10.28,,,,
,-1.13,,,,
,16.38,,,,
,18.07,,,,
,26.26,,,,
,1.62,,,,
,18.86,,,,
,30.28,,,,
,16.56,,,,
,39.90,,,,
,13.09,,,,
,10.83,,,,
,13.79,,,,
,11.61,,,,
,18.47,,,,
,83.08,,,,
,32.88,,,,
,8.56,,,,
,21.96,,,,
,5.29,,,,
,-1.82,,,,
,3.33,,,,
