Cext,Cscat,Cabs
5716317.141,3244997.098,2471320.043
5722768.806,3248848.608,2473920.198
5729223.887,3252702.489,2476521.398
5735682.375,3256558.738,2479123.637
5742144.26,3260417.355,2481726.905
5748609.534,3264278.339,2484331.196
5755078.189,3268141.689,2486936.5
5761550.214,3272007.403,2489542.811
5768025.602,3275875.481,2492150.121
5774504.344,3279745.92,2494758.424
5780986.431,3283618.72,2497367.71
5787471.854,3287493.879,2499977.975
5793960.605,3291371.395,2502589.21
5800452.677,3295251.267,2505201.41
5806948.059,3299133.492,2507814.567
5813446.745,3303018.069,2510428.676
5819948.726,3306904.996,2513043.73
5826453.995,3310794.271,2515659.724
5832962.542,3314685.891,2518276.652
5839474.362,3318579.854,2520894.508
5845989.445,3322476.159,2523513.287
5852507.786,3326374.802,2526132.984
5859029.375,3330275.782,2528753.593
5865554.206,3334179.095,2531375.111
5872082.273,3338084.739,2533997.533
5878613.567,3341992.713,2536620.854
5885148.083,3345903.012,2539245.071
5891685.813,3349815.634,2541870.179
5898226.751,3353730.577,2544496.175
5904770.892,3357647.837,2547123.055
5911318.228,3361567.411,2549750.816
5917868.754,3365489.298,2552379.456
5924422.463,3369413.493,2555008.971
5930979.351,3373339.993,2557639.358
5937539.412,3377268.796,2560270.617
5944102.641,3381199.898,2562902.743
5950669.032,3385133.296,2565535.736
5957238.58,3389068.987,2568169.594
5963811.281,3393006.967,2570804.315
5970387.131,3396947.233,2573439.898
5976966.125,3400889.782,2576076.342
5983548.258,3404834.611,2578713.647
5990133.527,3408781.716,2581351.811
5996721.928,3412731.093,2583990.835
6003313.458,3416682.739,2586630.719
6009908.113,3420636.651,2589271.462
6016505.89,3424592.825,2591913.064
6023106.785,3428551.258,2594555.528
6029710.797,3432511.945,2597198.852
6036317.923,3436474.884,2599843.039
6042928.16,3440440.071,2602488.089
6049541.506,3444407.503,2605134.004
6056157.96,3448377.175,2607780.785
6062777.519,3452349.084,2610428.435
6069400.182,3456323.227,2613076.955
6076025.948,3460299.6,2615726.349
6082654.816,3464278.199,2618376.617
6089286.784,3468259.021,2621027.763
6095921.852,3472242.062,2623679.79
6102560.02,3476227.319,2626332.701
6109201.288,3480214.788,2628986.499
6115845.654,3484204.466,2631641.188
6122493.12,3488196.349,2634296.771
6129143.686,3492190.433,2636953.253
6135797.352,3496186.715,2639610.636
6142454.119,3500185.192,2642268.926
6149113.988,3504185.861,2644928.127
6155776.96,3508188.717,2647588.243
6162443.037,3512193.757,2650249.28
6169112.22,3516200.978,2652911.241
6175784.51,3520210.377,2655574.133
6182459.911,3524221.951,2658237.96
6189138.423,3528235.695,2660902.728
6195820.049,3532251.608,2663568.442
6202504.792,3536269.685,2666235.108
6209192.655,3540289.924,2668902.731
6215883.64,3544312.321,2671571.319
6222577.75,3548336.874,2674240.876
6229274.989,3552363.579,2676911.41
6235975.359,3556392.434,2679582.926
6242678.866,3560423.435,2682255.43
6249385.511,3564456.581,2684928.931
6256095.3,3568491.867,2687603.433
6262808.236,3572529.291,2690278.945
6269524.323,3576568.851,2692955.472
6276243.567,3580610.544,2695633.022
6282965.97,3584654.367,2698311.603
6289691.539,3588700.318,2700991.221
6296420.277,3592748.395,2703671.883
6303152.191,3596798.594,2706353.597
6309887.285,3600850.914,2709036.37
6316625.563,3604905.353,2711720.21
6323367.032,3608961.907,2714405.125
6330111.698,3613020.577,2717091.121
6336859.565,3617081.357,2719778.208
6343610.64,3621144.249,2722466.391
6350364.927,3625209.248,2725155.68
6357122.434,3629276.353,2727846.081
6363883.167,3633345.563,2730537.603
6370647.13,3637416.876,2733230.254
6377414.332,3641490.29,2735924.042
6384184.778,3645565.804,2738618.973
6390958.474,3649643.416,2741315.057
6397735.427,3653723.125,2744012.301
6404515.643,3657804.93,2746710.714
6411299.131,3661888.829,2749410.302
6418085.895,3665974.82,2752111.074
6424875.942,3670062.904,2754813.038
6431669.281,3674153.079,2757516.202
6438465.917,3678245.344,2760220.573
6445265.858,3682339.698,2762926.16
6452069.11,3686436.141,2765632.969
6458875.681,3690534.671,2768341.01
6465685.578,3694635.289,2771050.289
6472498.808,3698737.993,2773760.815
6479315.378,3702842.783,2776472.594
6486135.294,3706949.659,2779185.635
6492958.565,3711058.621,2781899.944
6499785.198,3715169.668,2784615.53
6506615.2,3719282.8,2787332.4
6513448.577,3723398.017,2790050.56
6520285.338,3727515.319,2792770.019
6527125.489,3731634.707,2795490.783
6533969.038,3735756.179,2798212.859
6540815.991,3739879.738,2800936.254
6547666.357,3744005.382,2803660.975
6554520.141,3748133.113,2806387.029
6561377.352,3752262.93,2809114.422
6568237.996,3756394.835,2811843.161
6575102.08,3760528.827,2814573.252
6581969.611,3764664.909,2817304.702
6588840.596,3768803.08,2820037.517
6595715.043,3772943.341,2822771.702
6602592.957,3777085.694,2825507.264
6609474.346,3781230.138,2828244.208
6616359.217,3785376.677,2830982.54
6623247.575,3789525.309,2833722.266
6630139.428,3793676.037,2836463.391
6637034.782,3797828.862,2839205.92
6643933.643,3801983.785,2841949.858
6650836.018,3806140.808,2844695.21
6657741.913,3810299.932,2847441.981
6664651.334,3814461.158,2850190.176
6671564.287,3818624.488,2852939.799
6678480.779,3822789.925,2855690.854
6685400.814,3826957.469,2858443.346
6692324.399,3831127.122,2861197.278
6699251.539,3835298.885,2863952.654
6706182.24,3839472.762,2866709.478
6713116.508,3843648.754,2869467.754
6720054.346,3847826.862,2872227.484
6726995.762,3852007.089,2874988.672
6733940.758,3856189.437,2877751.321
6740889.342,3860373.908,2880515.434
6747841.517,3864560.505,2883281.012
6754797.288,3868749.228,2886048.06
6761756.658,3872940.081,2888816.578
6768719.635,3877133.066,2891586.569
6775686.219,3881328.185,2894358.034
6782656.417,3885525.44,2897130.977
6789630.232,3889724.835,2899905.397
6796607.668,3893926.371,2902681.297
6803588.728,3898130.051,2905458.677
6810573.416,3902335.877,2908237.539
6817561.735,3906543.851,2911017.883
6824553.688,3910753.977,2913799.71
6831549.278,3914966.258,2916583.02
6838548.509,3919180.695,2919367.814
6845551.383,3923397.291,2922154.092
6852557.901,3927616.049,2924941.853
6859568.068,3931836.971,2927731.097
6866581.886,3936060.061,2930521.824
6873599.354,3940285.32,2933314.033
6880620.476,3944512.752,2936107.724
6887645.255,3948742.36,2938902.894
6894673.69,3952974.146,2941699.544
6901705.783,3957208.112,2944497.671
6908741.536,3961444.262,2947297.274
6915780.951,3965682.598,2950098.352
6922824.026,3969923.124,2952900.902
6929870.764,3974165.841,2955704.923
6936921.164,3978410.753,2958510.412
6943975.229,3982657.862,2961317.367
6951032.955,3986907.171,2964125.785
6958094.346,3991158.683,2966935.663
6965159.399,3995412.4,2969746.999
6972228.116,3999668.326,2972559.79
6979300.496,4003926.463,2975374.033
6986376.537,4008186.813,2978189.723
6993456.239,4012449.38,2981006.859
7000539.601,4016714.166,2983825.435
7007626.622,4020981.174,2986645.448
7014717.3,4025250.406,2989466.895
7021811.635,4029521.864,2992289.771
7028909.625,4033795.553,2995114.072
7036011.267,4038071.474,2997939.794
7043116.561,4042349.629,3000766.932
7050225.503,4046630.021,3003595.482
7057338.092,4050912.653,3006425.439
7064454.326,4055197.528,3009256.798
7071574.201,4059484.647,3012089.554
7078697.716,4063774.013,3014923.703
7085824.866,4068065.627,3017759.238
7092955.65,4072359.494,3020596.156
7100090.064,4076655.614,3023434.45
7107228.106,4080953.991,3026274.114
7114369.771,4085254.626,3029115.144
7121515.056,4089557.522,3031957.534
7128663.958,4093862.68,3034801.278
7135816.473,4098170.103,3037646.37
7142972.598,4102479.793,3040492.804
7150132.327,4106791.752,3043340.575
7157295.656,4111105.981,3046189.676
7164462.583,4115422.482,3049040.101
7171633.102,4119741.258,3051891.843
7178807.209,4124062.311,3054744.898
7185984.9,4128385.641,3057599.258
7193166.169,4132711.251,3060454.917
7200351.012,4137039.143,3063311.869
7207539.425,4141369.317,3066170.107
7214731.401,4145701.776,3069029.625
7221926.937,4150036.521,3071890.417
7229126.027,4154373.552,3074752.475
7236328.665,4158712.872,3077615.793
7243534.848,4163054.483,3080480.365
7250744.569,4167398.385,3083346.184
7257957.823,4171744.58,3086213.243
7265174.603,4176093.067,3089081.537
7272394.907,4180443.85,3091951.057
7279618.726,4184796.927,3094821.798
7286846.055,4189152.302,3097693.753
7294076.889,4193509.974,3100566.916
7301311.223,4197869.945,3103441.279
7308549.05,4202232.214,3106316.836
7315790.364,4206596.783,3109193.581
7323035.159,4210963.652,3112071.507
7330283.43,4215332.823,3114950.608
7337535.172,4219704.295,3117830.876
7344790.375,4224078.069,3120712.306
7352049.037,4228454.145,3123594.892
7359311.151,4232832.524,3126478.627
7366576.709,4237213.205,3129363.504
7373845.708,4241596.191,3132249.517
7381118.139,4245981.478,3135136.66
7388393.998,4250369.07,3138024.928
7395673.279,4254758.965,3140914.313
7402955.974,4259151.163,3143804.811
7410242.079,4263545.665,3146696.414
7417531.586,4267942.469,3149589.117
7424824.491,4272341.577,3152482.915
7432120.787,4276742.986,3155377.801
7439420.468,4281146.698,3158273.77
7446723.527,4285552.711,3161170.817
7454029.96,4289961.025,3164068.936
7461339.762,4294371.641,3166968.121
7468652.925,4298784.557,3169868.367
7475969.442,4303199.771,3172769.67
7483289.31,4307617.285,3175672.024
7490612.521,4312037.097,3178575.424
7497939.07,4316459.204,3181479.866
7505268.954,4320883.61,3184385.344
7512602.164,4325310.31,3187291.855
7519938.696,4329739.304,3190199.392
7527278.545,4334170.592,3193107.953
7534621.704,4338604.171,3196017.533
7541968.169,4343040.042,3198928.127
7549317.935,4347478.203,3201839.733
7556670.997,4351918.652,3204752.345
7564027.349,4356361.389,3207665.96
7571386.985,4360806.41,3210580.575
7578749.902,4365253.717,3213496.185
7586116.095,4369703.307,3216412.788
7593485.559,4374155.179,3219330.381
7600858.289,4378609.33,3222248.96
7608234.281,4383065.759,3225168.522
7615613.531,4387524.466,3228089.065
7622996.033,4391985.447,3231010.585
7630381.784,4396448.703,3233933.081
7637770.78,4400914.23,3236856.551
7645163.018,4405382.027,3239780.99
7652558.49,4409852.091,3242706.399
7659957.197,4414324.423,3245632.774
7667359.133,4418799.019,3248560.115
7674764.294,4423275.876,3251488.419
7682172.678,4427754.994,3254417.684
7689584.283,4432236.373,3257347.91
7696999.102,4436720.006,3260279.095
7704417.134,4441205.894,3263211.239
7711838.376,4445694.035,3266144.341
7719262.825,4450184.426,3269078.399
7726690.48,4454677.068,3272013.413
7734121.334,4459171.952,3274949.382
7741555.389,4463669.081,3277886.308
7748992.642,4468168.454,3280824.188
7756433.088,4472670.064,3283763.024
7763876.729,4477173.915,3286702.815
7771323.56,4481679.998,3289643.562
7778773.58,4486188.315,3292585.265
7786226.786,4490698.862,3295527.925
7793683.181,4495211.639,3298471.542
7801142.762,4499726.644,3301416.118
7808605.523,4504243.869,3304361.654
7816071.468,4508763.318,3307308.15
7823540.594,4513284.986,3310255.608
7831012.9,4517808.87,3313204.03
7838488.387,4522334.971,3316153.416
7845967.055,4526863.285,3319103.77
7853448.9,4531393.807,3322055.093
7860933.926,4535926.54,3325007.386
7868422.128,4540461.477,3327960.651
7875913.51,4544998.617,3330914.893
7883408.07,4549537.959,3333870.111
7890905.81,4554079.5,3336826.31
7898406.729,4558623.238,3339783.491
7905910.825,4563169.167,3342741.658
7913418.107,4567717.294,3345700.813
7920928.567,4572267.607,3348660.96
7928442.21,4576820.109,3351622.101
7935959.038,4581374.798,3354584.24
7943479.049,4585931.668,3357547.381
7951002.248,4590490.723,3360511.525
7958528.631,4595051.953,3363476.678
7966058.204,4599615.361,3366442.843
7973590.967,4604180.943,3369410.023
7981126.925,4608748.703,3372378.223
7988666.074,4613318.628,3375347.446
7996208.422,4617890.725,3378317.697
8003753.968,4622464.988,3381288.979
8011302.715,4627041.418,3384261.297
8018854.663,4631620.007,3387234.656
8026409.818,4636200.759,3390209.059
8033968.182,4640783.671,3393184.511
8041529.755,4645368.738,3396161.017
8049094.544,4649955.964,3399138.581
8056662.547,4654545.339,3402117.208
8064233.772,4659136.869,3405096.902
8071808.218,4663730.549,3408077.67
8079385.891,4668326.377,3411059.514
8086966.793,4672924.352,3414042.441
8094550.926,4677524.471,3417026.455
8102138.298,4682126.736,3420011.561
8109728.906,4686731.14,3422997.765
8117322.761,4691337.69,3425985.072
8124919.861,4695946.376,3428973.486
8132520.21,4700557.197,3431963.012
8140123.818,4705170.161,3434953.657
8147730.684,4709785.259,3437945.425
8155340.806,4714402.484,3440938.322
8162954.202,4719021.849,3443932.353
8170570.865,4723643.342,3446927.523
8178190.805,4728266.967,3449923.837
8185814.019,4732892.718,3452921.302
8193440.522,4737520.6,3455919.921
8201070.312,4742150.611,3458919.701
8208703.393,4746782.746,3461920.648
8216339.772,4751417.007,3464922.765
8223979.449,4756053.39,3467926.059
8231622.438,4760691.903,3470930.535
8239268.733,4765332.534,3473936.199
8246918.339,4769975.285,3476943.054
8254571.27,4774620.162,3479951.108
8262227.526,4779267.161,3482960.365
8269887.107,4783916.276,3485970.831
8277550.026,4788567.517,3488982.509
8285216.277,4793220.87,3491995.407
8292885.875,4797876.347,3495009.529
8300558.818,4802533.938,3498024.88
8308235.119,4807193.654,3501041.464
8315914.772,4811855.483,3504059.289
8323597.793,4816519.436,3507078.357
8331284.177,4821185.503,3510098.674
8338973.934,4825853.689,3513120.245
8346667.064,4830523.99,3516143.075
8354363.576,4835196.408,3519167.168
8362063.473,4839870.944,3522192.529
8369766.763,4844547.6,3525219.163
8377473.448,4849226.373,3528247.075
8385183.532,4853907.265,3531276.268
8392897.024,4858590.277,3534306.747
8400613.918,4863275.401,3537338.517
8408334.231,4867962.649,3540371.582
8416057.963,4872652.018,3543405.946
8423785.115,4877343.502,3546441.613
8431515.695,4882037.108,3549478.587
8439249.701,4886732.829,3552516.872
8446987.149,4891430.677,3555556.472
8454728.038,4896130.648,3558597.39
8462472.372,4900832.742,3561639.631
8470220.155,4905536.957,3564683.197
8477971.389,4910243.295,3567728.093
8485726.083,4914951.761,3570774.321
8493484.236,4919662.35,3573821.886
8501245.851,4924375.062,3576870.789
8509010.945,4929089.91,3579921.035
8516779.505,4933806.88,3582972.625
8524551.541,4938525.978,3586025.563
8532327.059,4943247.207,3589079.852
8540106.067,4947970.573,3592135.494
8547888.555,4952696.064,3595192.491
8555674.54,4957423.694,3598250.847
8563464.016,4962153.454,3601310.562
8571256.995,4966885.354,3604371.641
8579053.474,4971619.39,3607434.083
8586853.457,4976355.564,3610497.892
8594656.949,4981093.879,3613563.07
8602463.946,4985834.33,3616629.617
8610274.46,4990576.925,3619697.535
8618088.493,4995321.667,3622766.826
8625906.044,5000068.552,3625837.492
8633727.12,5004817.587,3628909.533
8641551.714,5009568.764,3631982.95
8649379.839,5014322.094,3635057.745
8657211.487,5019077.569,3638133.918
8665046.67,5023835.2,3641211.469
8672885.39,5028594.99,3644290.4
8680727.647,5033356.936,3647370.712
8688573.44,5038121.036,3650452.403
8696422.765,5042887.29,3653535.475
8704275.634,5047655.707,3656619.928
8712132.056,5052426.295,3659705.761
8719992.005,5057199.031,3662792.974
8727855.511,5061973.943,3665881.567
8735722.566,5066751.026,3668971.541
8743593.154,5071530.261,3672062.893
8751467.306,5076311.682,3675155.623
8759345.01,5081095.278,3678249.732
8767226.26,5085881.042,3681345.217
8775111.048,5090668.97,3684442.078
8782999.402,5095459.088,3687540.314
8790891.311,5100251.387,3690639.923
8798786.767,5105045.862,3693740.905
8806685.773,5109842.516,3696843.257
8814588.334,5114641.356,3699946.979
8822494.449,5119442.381,3703052.068
8830404.13,5124245.608,3706158.522
8838317.347,5129051.007,3709266.34
8846234.124,5133858.603,3712375.521
8854154.455,5138668.395,3715486.06
8862078.341,5143480.384,3718597.957
8870005.774,5148294.565,3721711.209
8877936.759,5153110.944,3724825.815
8885871.294,5157929.524,3727941.771
8893809.37,5162750.297,3731059.073
8901751.009,5167573.288,3734177.721
8909696.186,5172398.475,3737297.711
8917644.921,5177225.881,3740419.039
8925597.185,5182055.48,3743541.706
8933552.994,5186887.291,3746665.704
8941512.355,5191721.323,3749791.032
8949475.251,5196557.564,3752917.687
8957441.688,5201396.023,3756045.666
8965411.655,5206236.691,3759174.965
8973385.16,5211079.58,3762305.58
8981362.201,5215924.692,3765437.509
8989342.769,5220772.022,3768570.747
8997326.871,5225621.581,3771705.291
9005314.5,5230473.363,3774841.137
9013305.634,5235327.353,3777978.281
9021300.312,5240183.591,3781116.721
9029298.494,5245042.044,3784256.45
9037300.202,5249902.737,3787397.465
9045305.411,5254765.647,3790539.763
9053314.143,5259630.803,3793683.341
9061326.38,5264498.188,3796828.192
9069342.121,5269367.807,3799974.314
9077361.354,5274239.654,3803121.7
9085384.108,5279113.759,3806270.349
9093410.343,5283990.088,3809420.255
9101440.068,5288868.653,3812571.415
9109473.289,5293749.466,3815723.823
9117510,5298632.524,3818877.476
9125550.186,5303517.817,3822032.368
9133593.866,5308405.371,3825188.495
9141640.993,5313295.138,3828345.855
9149691.619,5318187.178,3831504.441
9157745.688,5323081.44,3834664.248
9165803.255,5327977.981,3837825.274
9173864.262,5332876.75,3840987.512
9181928.725,5337777.766,3844150.96
9189996.653,5342681.041,3847315.611
9198068.025,5347586.562,3850481.463
9206142.852,5352494.343,3853648.509
9214221.109,5357404.363,3856816.746
9222302.818,5362316.65,3859986.168
9230387.945,5367231.173,3863156.772
9238476.508,5372147.953,3866328.555
9246568.516,5377067.007,3869501.509
9254663.922,5381988.29,3872675.632
9262762.768,5386911.848,3875850.92
9270865.002,5391837.637,3879027.366
9278970.678,5396765.711,3882204.967
9287079.746,5401696.025,3885383.721
9295192.201,5406628.58,3888563.621
9303308.074,5411563.413,3891744.66
9311427.331,5416500.489,3894926.842
9319549.985,5421439.832,3898110.153
9327676.029,5426381.431,3901294.598
9335805.459,5431325.292,3904480.168
9343938.25,5436271.393,3907666.857
9352074.425,5441219.761,3910854.665
9360213.973,5446170.386,3914043.586
9368356.886,5451123.265,3917233.621
9376503.167,5456078.409,3920424.757
9384652.805,5461035.808,3923616.997
9392805.778,5465995.442,3926810.336
9400962.135,5470957.367,3930004.769
9409121.802,5475921.508,3933200.294
9417284.821,5480887.915,3936396.906
9425451.197,5485856.596,3939594.601
9433620.891,5490827.514,3942793.378
9441793.928,5495800.694,3945993.235
9449970.3,5500776.138,3949194.162
9458149.984,5505753.821,3952396.162
9466332.974,5510733.741,3955599.233
9474519.293,5515715.928,3958803.366
9482708.923,5520700.362,3962008.561
9490901.865,5525687.049,3965214.816
9499098.129,5530676,3968422.129
9507297.661,5535667.168,3971630.492
9515500.527,5540660.616,3974839.912
9523706.675,5545656.299,3978050.376
9531916.131,5550654.244,3981261.888
9540128.856,5555654.411,3984474.445
9548344.882,5560656.84,3987688.042
9556564.171,5565661.489,3990902.683
9564786.729,5570668.37,3994118.358
9573012.62,5575677.551,3997335.069
9581241.722,5580688.905,4000552.817
9589474.114,5585702.519,4003771.595
9597709.819,5590718.418,4006991.401
9605948.748,5595736.507,4010212.24
9614190.973,5600756.869,4013434.104
9622436.409,5605779.413,4016656.997
9630685.16,5610804.248,4019880.912
9638937.138,5615831.286,4023105.851
9647192.35,5620860.536,4026331.814
9655450.843,5625892.043,4029558.8
9663712.56,5630925.754,4032786.806
9671977.581,5635961.75,4036015.831
9680245.788,5640999.91,4039245.878
9688517.289,5646040.348,4042476.941
9696791.998,5651082.975,4045709.023
9705069.975,5656127.848,4048942.127
9713351.16,5661174.912,4052176.248
9721635.574,5666224.19,4055411.384
9729923.26,5671275.718,4058647.542
9738214.178,5676329.465,4061884.713
9746508.332,5681385.429,4065122.904
9754805.725,5686443.61,4068362.114
9763106.322,5691503.979,4071602.343
9771410.148,5696566.558,4074843.59
9779717.208,5701631.351,4078085.856
9788027.513,5706698.37,4081329.144
9796341.026,5711767.572,4084573.454
9804657.788,5716839.004,4087818.784
9812977.757,5721912.615,4091065.141
9821300.977,5726988.459,4094312.518
9829627.395,5732066.474,4097560.921
9837957.06,5737146.712,4100810.348
9846289.956,5742229.15,4104060.806
9854626.049,5747313.759,4107312.29
9862965.388,5752400.58,4110564.809
9871307.967,5757489.613,4113818.354
9879653.75,5762580.811,4117072.939
9888002.733,5767674.176,4120328.557
9896354.998,5772769.789,4123585.21
9904710.475,5777867.569,4126842.905
9913069.191,5782967.547,4130101.645
9921431.116,5788069.696,4133361.42
9929796.272,5793174.022,4136622.25
9938164.653,5798280.531,4139884.121
9946536.258,5803389.214,4143147.044
9954911.116,5808500.096,4146411.02
9963289.179,5813613.13,4149676.049
9971670.513,5818728.376,4152942.137
9980055.041,5823845.755,4156209.286
9988442.849,5828965.348,4159477.501
9996833.867,5834087.093,4162746.774
10005228.15,5839211.028,4166017.121
10013625.61,5844337.074,4169288.538
10022026.38,5849465.357,4172561.026
10030430.39,5854595.801,4175834.59
10038837.6,5859728.359,4179109.238
10047248.14,5864863.169,4182384.967
10055661.85,5870000.07,4185661.779
10064078.81,5875139.114,4188939.693
10072499.05,5880280.363,4192218.684
10080922.55,5885423.774,4195498.777
10089349.26,5890569.289,4198779.972
10097779.27,5895717.008,4202062.266
10106212.61,5900866.938,4205345.668
10114649.13,5906018.959,4208630.176
10123088.95,5911173.149,4211915.799
10131532.03,5916329.493,4215202.539
10139978.38,5921487.988,4218490.395
10148427.96,5926648.586,4221779.376
10156880.89,5931811.403,4225069.486
10165337.07,5936976.354,4228360.718
10173796.54,5942143.446,4231653.095
10182259.26,5947312.657,4234946.6
10190725.27,5952484.017,4238241.252
10199194.59,5957657.549,4241537.043
10207667.22,5962833.236,4244833.986
10216143.14,5968011.056,4248132.085
10224622.33,5973191.003,4251431.331
10233104.86,5978373.12,4254731.74
10241590.7,5983557.383,4258033.313
10250079.81,5988743.76,4261336.047
10258572.22,5993932.256,4264639.96
10267067.96,5999122.921,4267945.04
10275567.01,6004315.709,4271251.299
10284069.41,6009510.669,4274558.74
10292575.21,6014707.847,4277867.366
10301084.16,6019906.99,4281177.171
10309596.58,6025108.402,4284488.182
10318112.26,6030311.874,4287800.381
10326631.26,6035517.485,4291113.774
10335153.65,6040725.275,4294428.375
10343679.42,6045935.232,4297744.183
10352208.41,6051147.214,4301061.199
10360740.89,6056361.459,4304379.427
10369276.62,6061577.747,4307698.874
10377815.71,6066796.181,4311019.533
10386358.25,6072016.826,4314341.429
10394904.09,6077239.551,4317664.536
10403453.25,6082464.371,4320988.875
10412005.82,6087691.373,4324314.449
10420561.76,6092920.501,4327641.262
10429121.03,6098151.725,4330969.308
10437683.73,6103385.136,4334298.597
10446249.83,6108620.7,4337629.135
10454819.24,6113858.321,4340960.914
10463392.09,6119098.143,4344293.95
10471968.32,6124340.085,4347628.236
10480547.98,6129584.196,4350963.784
10489131,6134830.416,4354300.581
10497717.42,6140078.772,4357638.643
10506307.24,6145329.266,4360977.972
10514900.42,6150581.856,4364318.565
10523497.06,6155836.636,4367660.426
10532097.05,6161093.493,4371003.561
10540700.51,6166352.539,4374347.967
10549307.43,6171613.777,4377693.656
10557917.69,6176877.065,4381040.627
10566531.41,6182142.544,4384388.871
10575148.61,6187410.21,4387738.395
10583769.11,6192679.896,4391089.21
10592393.15,6197951.839,4394441.31
10601020.39,6203225.7,4397794.695
10609651.32,6208501.949,4401149.372
10618285.59,6213780.242,4404505.346
10626923.22,6219060.617,4407862.605
10635564.46,6224343.295,4411221.166
10644209.02,6229627.99,4414581.031
10652857.04,6234914.865,4417942.177
10661508.54,6240203.912,4421304.631
10670163.43,6245495.046,4424668.387
10678821.77,6250788.323,4428033.445
10687483.71,6256083.9,4431399.806
10696148.95,6261381.477,4434767.469
10704817.7,6266681.259,4438136.439
10713489.97,6271983.264,4441506.708
10722165.61,6277287.32,4444878.289
10730844.76,6282593.586,4448251.175
10739527.29,6287901.922,4451625.371
10748213.4,6293212.527,4455000.877
10756902.88,6298525.189,4458377.689
10765595.88,6303840.078,4461755.806
10774292.22,6309156.976,4465135.24
10782992.12,6314476.152,4468515.97
10791695.56,6319797.535,4471898.021
10800402.46,6325121.072,4475281.389
10809112.71,6330446.656,4478666.055
10817826.53,6335774.502,4482052.027
10826543.85,6341104.545,4485439.31
10835264.62,6346436.711,4488827.907
10843988.83,6351771.03,4492217.803
10852716.48,6357107.467,4495609.009
10861447.77,6362446.243,4499001.528
10870182.46,6367787.104,4502395.351
10878920.51,6373130.042,4505790.47
10887662.16,6378475.249,4509186.911
10896407.13,6383822.484,4512584.643
10905155.7,6389172.019,4515983.682
10913907.62,6394523.602,4519384.022
10922663.2,6399877.544,4522785.66
10931422.3,6405233.703,4526188.597
10940184.68,6410591.834,4529592.841
10948950.65,6415952.289,4532998.363
10957720.11,6421314.898,4536405.211
10966493.07,6426679.743,4539813.327
10975269.44,6432046.703,4543222.74
10984049.27,6437415.821,4546633.453
10992832.57,6442787.13,4550045.443
11001619.35,6448160.623,4553458.731
11010409.67,6453536.376,4556873.297
11019203.37,6458914.226,4560289.143
11028000.54,6464294.262,4563706.277
11036801.23,6469676.542,4567124.692
11045605.38,6475061.007,4570544.375
11054412.99,6480447.646,4573965.347
11063224.26,6485836.669,4577387.59
11072038.51,6491227.416,4580811.094
11080856.79,6496620.923,4584235.866
11089678.27,6502016.35,4587661.921
11098503.24,6507414.017,4591089.226
11107331.56,6512813.774,4594517.786
11116163.51,6518215.889,4597947.619
11124998.82,6523620.115,4601378.701
11133837.44,6529026.408,4604811.029
11142679.75,6534435.125,4608244.627
11151525.54,6539846.074,4611679.464
11160374.69,6545259.148,4615115.544
11169227.3,6550674.411,4618552.891
11178083.29,6556091.852,4621991.433
11186942.94,6561511.715,4625431.228
11195805.69,6566933.412,4628872.275
11204672.24,6572357.702,4632314.533
11213541.98,6577783.932,4635758.044
11222415.14,6583212.383,4639202.758
11231291.87,6588643.172,4642648.701
11240172.01,6594076.141,4646095.867
11249055.51,6599511.265,4649544.249
11257942.6,6604948.758,4652993.842
11266833.05,6610388.393,4656444.654
11275726.77,6615830.101,4659896.67
11284623.93,6621274.043,4663349.889
11293524.58,6626720.282,4666804.302
11302428.69,6632168.763,4670259.925
11311336.22,6637619.486,4673716.729
11320247.13,6643072.387,4677174.746
11329161.5,6648527.552,4680633.952
11338079.11,6653984.79,4684094.315
11347000.49,6659444.618,4687555.871
11355924.8,6664906.162,4691018.637
11364852.77,6670370.224,4694482.547
11373784.21,6675836.565,4697947.643
11382719,6681305.09,4701413.908
11391656.99,6686775.658,4704881.336
11400598.45,6692248.531,4708349.923
11409543.26,6697723.567,4711819.693
11418491.41,6703200.808,4715290.605
11427443.14,6708680.46,4718762.678
11436398.24,6714162.337,4722235.9
11445356.49,6719646.207,4725710.287
11454318.44,6725132.626,4729185.81
11463283.65,6730621.168,4732662.484
11472252.14,6736111.87,4736140.271
11481223.88,6741604.672,4739619.208
11490199.29,6747099.975,4743099.313
11499177.43,6752596.909,4746580.523
11508159.6,6758096.764,4750062.836
11517144.84,6763598.519,4753546.317
11526133.52,6769102.617,4757030.907
11535125.41,6774608.791,4760516.62
11544120.92,6780117.455,4764003.463
11553119.52,6785628.124,4767491.398
11562121.48,6791141.034,4770980.446
11571126.95,6796656.324,4774470.624
11580135.67,6802173.769,4777961.898
11589147.24,6807692.96,4781454.28
11598162.75,6813214.963,4784947.784
11607181.52,6818739.15,4788442.374
11616203.79,6824265.719,4791938.072
11625228.82,6829793.956,4795434.868
11634257.54,6835324.792,4798932.744
11643289.51,6840857.801,4802431.704
11652324.79,6846393.014,4805931.779
11661363.32,6851930.392,4809432.931
11670404.99,6857469.83,4812935.159
11679450.37,6863011.885,4816438.485
11688498.8,6868555.919,4819942.882
11697550.49,6874102.109,4823448.378
11706605.57,6879650.609,4826954.96
11715663.75,6885201.128,4830462.619
11724725.56,6890754.196,4833971.362
11733790.51,6896309.346,4837481.16
