11:00,11:35,12:15,12:50,1:25,2:00
-7.93,6.97,6.96,2.09E+01,7.25E+00,-3.44E+00
-15.18,8.31,6.16,1.11E+01,1.12E+01,-5.96E+00
-12.11,6.79,1.79,1.25E+01,9.11E+00,-3.92E+00
-8.55,7.13,4.10,1.62E+01,9.18E+00,-8.46E+00
-10.13,8.22,11.61,1.23E+01,1.32E+01,-8.16E+00
-13.22,13.10,12.13,1.31E+01,5.24E-01,-1.26E+01
3.39,4.60,2.99,4.09E-01,1.10E+00,5.47E+00
7.23,8.89,1.71,5.69E-02,8.98E+00,6.72E+00
-1.83,7.63,-0.30,-1.44E+00,7.30E+00,8.42E+00
8.52,12.36,9.23,3.83E+00,6.74E+00,-5.07E-01
7.02,11.73,12.94,4.39E+00,5.30E+00,3.11E+00
4.22,10.14,7.75,3.31E+00,1.27E+01,7.83E+00
6.68,9.77,7.49,6.79E+00,6.02E+00,5.77E+00
5.52,12.55,10.89,6.98E+00,7.26E-01,2.68E+00
-0.21,11.70,11.29,-4.60E+00,3.39E+00,4.60E+00
3.79,9.87,2.77,5.78E+00,3.16E+00,1.71E+00
6.18,8.80,12.80,8.10E+00,5.85E+00,2.98E+00
5.22,4.37,7.12,5.09E+00,2.97E+00,5.55E+00
3.69,8.88,7.59,3.57E+00,4.41E+00,2.24E+00
0.80,5.77,5.50,3.93E+00,5.41E+00,9.10E+00
0.61,2.08,10.70,7.62E+00,4.07E+00,9.97E-01
2.66,3.28,7.65,3.49E+00,2.84E+00,2.53E+00
13.53,11.84,7.82,6.34E+00,5.35E+00,1.35E+00
1.49,-0.99,13.47,1.01E+01,6.59E+00,6.63E+00
2.33,4.79,2.35,1.10E+01,7.41E+00,1.61E+00
-3.39,5.11,8.89,9.28E+00,8.88E+00,5.75E+00
4.37,1.17,15.52,5.43E+00,5.93E+00,-1.07E-01
0.77,5.51,11.33,6.51E+00,6.13E+00,7.06E+00
0.11,3.10,7.31,2.72E+00,1.04E+00,2.43E+00
6.26,8.60,14.70,7.69E+00,1.14E+00,2.27E+00
5.50,4.25,9.29,1.08E+01,8.00E+00,2.50E+00
12.90,8.09,8.43,6.48E+00,5.05E+00,5.31E+00
-1.86,8.43,11.88,2.72E+00,7.96E+00,4.66E+00
7.87,9.66,9.91,1.96E+00,-1.77E+00,8.32E+00
1.97,7.20,7.51,3.85E+00,5.75E+00,2.89E+00
5.23,2.47,5.65,6.10E+00,4.35E-01,1.61E+00
-2.14,0.80,12.25,7.01E+00,5.59E+00,1.71E+00
11.46,3.74,8.10,5.77E+00,8.20E+00,4.05E+00
1.64,5.73,5.49,2.29E+00,5.63E+00,5.29E+00
5.82,4.13,6.65,1.75E+00,4.41E+00,5.52E+00
9.33,6.18,7.28,3.57E+00,3.00E+00,4.88E+00
1.44,4.73,7.68,7.23E+00,4.92E+00,1.59E+00
8.06,8.78,12.98,3.28E-01,5.12E+00,2.99E+00
5.75,9.19,10.22,8.38E+00,8.66E+00,3.68E+00
8.92,5.22,17.44,5.28E+00,2.60E+00,6.49E+00
7.96,9.48,13.09,-1.89E-01,4.84E+00,3.38E+00
2.52,6.82,8.98,5.44E+00,4.23E+00,6.16E+00
4.35,9.21,6.09,-1.99E+00,1.35E+00,5.41E+00
4.86,9.11,11.23,3.66E+00,9.78E+00,5.73E+00
1.91,7.88,5.39,3.19E+00,1.81E+00,8.58E+00
3.65,13.86,8.46,3.61E+00,1.38E+00,5.22E+00
4.61,-1.29,11.07,3.88E+00,4.04E+00,1.22E+00
4.97,5.80,12.43,1.25E+01,-1.82E-01,6.16E+00
10.13,8.62,14.52,8.46E+00,1.31E+00,8.59E+00
8.65,10.35,13.59,4.32E+00,7.20E-01,8.88E+00
4.43,5.84,11.99,8.42E+00,3.45E+00,1.84E+00
8.35,8.30,15.02,6.32E+00,2.86E+00,3.17E+00
5.20,6.84,9.85,8.12E+00,7.75E+00,9.63E+00
0.38,4.65,10.38,4.81E+00,4.62E+00,1.37E+00
5.40,7.93,9.42,3.91E+00,1.08E+00,3.69E+00
6.86,13.74,9.81,3.47E+00,5.73E+00,5.41E-01
3.85,7.37,8.43,5.73E+00,9.68E+00,6.59E+00
6.99,6.88,8.52,5.74E+00,6.15E+00,8.74E+00
4.54,7.56,9.69,1.12E+00,2.59E+00,3.02E+00
8.26,5.90,11.49,8.21E+00,8.76E+00,6.51E+00
4.69,7.79,4.29,7.21E+00,5.44E+00,1.15E+00
8.09,13.55,11.60,4.57E+00,7.15E+00,3.93E+00
1.87,12.26,6.75,6.77E+00,2.30E+00,7.20E+00
7.77,8.18,11.46,5.68E+00,5.89E+00,4.85E+00
2.29,17.13,4.89,8.73E+00,4.99E+00,5.08E+00
2.15,11.46,7.42,6.75E-01,5.53E+00,1.61E+00
6.95,10.62,13.57,7.66E+00,4.85E+00,6.90E+00
4.77,12.64,1.57,7.58E+00,2.38E+00,7.21E-01
9.18,10.01,5.76,6.36E+00,3.71E+00,3.47E+00
5.17,11.07,8.65,7.24E+00,9.59E+00,3.53E+00
3.41,7.91,14.40,5.00E+00,7.72E+00,-3.67E+00
3.47,4.20,5.90,6.84E+00,6.04E+00,3.92E+00
6.78,8.96,6.01,4.80E+00,6.19E+00,2.79E+00
-1.04,10.39,12.41,7.06E+00,3.37E+00,6.89E+00
4.37,14.25,3.10,1.88E+00,2.45E+00,3.66E+00
5.81,17.55,5.53,5.46E+00,3.05E+00,-6.49E-01
7.27,11.40,8.51,4.45E+00,4.20E+00,7.49E+00
6.63,7.38,11.15,2.82E+00,3.90E+00,1.71E+00
0.72,6.39,6.52,-3.69E-01,4.03E+00,2.30E+00
5.39,7.05,8.60,4.45E+00,5.33E+00,5.86E-01
1.77,5.77,7.96,1.27E+00,7.89E+00,-2.82E+00
5.46,9.00,10.99,2.70E+00,2.68E+00,3.05E+00
0.92,9.54,12.63,-1.20E+00,1.43E+00,1.74E-01
4.07,15.59,6.28,8.88E-01,8.13E-01,8.21E-01
3.94,5.37,5.21,-2.07E+00,3.19E+00,1.05E+00
7.16,10.14,9.89,-3.79E-01,-1.64E+00,1.84E+00
6.63,4.44,5.45,3.99E-01,3.96E+00,3.81E+00
6.42,12.17,10.12,1.50E+00,1.14E+00,4.21E-01
0.81,3.85,14.44,5.51E+00,-1.47E+00,5.22E-01
1.97,8.67,12.93,-9.38E-01,1.18E+00,1.69E+00
8.22,10.51,12.80,-3.85E+00,-1.37E+00,1.80E+00
8.12,15.44,3.40,-1.59E+00,-2.29E+00,-7.62E-01
8.40,11.58,7.75,-3.84E-01,3.35E+00,6.12E+00
5.84,11.88,7.44,1.95E+00,2.34E+00,4.52E+00
3.84,9.97,9.37,-1.29E+00,2.89E+00,4.10E+00
2.78,5.09,10.17,3.09E+00,6.93E-01,3.33E+00
4.75,6.37,4.57,5.81E+00,-1.15E+00,5.93E+00
2.96,3.22,7.14,4.79E+00,-4.51E+00,7.51E-01
8.10,2.36,8.00,2.80E+00,1.14E+00,1.51E+00
5.92,3.50,9.66,-5.21E+00,7.04E+00,-1.36E+00
1.42,2.05,12.10,2.88E+00,1.02E+00,4.21E+00
9.13,3.19,4.45,1.36E+00,-2.46E+00,1.67E+00
-1.61,7.28,6.43,-3.93E+00,-4.57E-02,3.61E+00
6.28,4.58,4.73,1.78E+00,-3.23E+00,4.16E+00
4.66,10.26,10.99,3.16E-01,-2.59E+00,2.86E+00
6.54,9.20,1.19,-6.89E+00,2.26E+00,5.10E+00
-0.68,6.25,9.52,-4.87E+00,-1.96E+00,3.88E+00
-1.63,4.80,5.91,4.89E+00,3.57E-01,7.64E+00
6.24,5.29,13.25,-3.26E+00,2.52E-01,5.71E+00
1.94,3.66,11.91,-2.52E+00,-4.45E+00,-1.49E+00
7.35,0.95,8.58,-1.95E+00,1.71E+00,5.43E+00
3.03,1.56,3.88,-3.69E-01,2.13E+00,3.92E+00
4.13,4.82,11.84,-9.24E+00,1.09E+00,-1.08E+00
1.40,0.40,17.05,-5.94E-01,2.69E+00,1.40E+00
6.74,4.63,12.64,-5.21E+00,-2.94E+00,6.19E+00
-0.54,7.84,5.07,9.82E-01,3.40E+00,4.78E+00
0.10,5.70,10.26,-7.85E-01,3.14E+00,1.65E+00
4.19,13.05,1.73,-3.75E+00,1.01E-01,2.75E+00
6.42,7.04,8.77,-5.85E+00,1.63E+00,-1.61E+00
1.71,3.82,8.12,-4.85E+00,2.34E+00,6.05E+00
6.91,5.18,3.89,-7.12E+00,1.72E+00,7.08E+00
3.98,8.93,10.74,-9.25E-01,2.41E+00,3.19E+00
4.78,9.12,7.46,-7.74E+00,6.54E+00,4.79E-01
6.88,5.51,15.29,-4.97E+00,1.71E+00,5.01E+00
-3.84,11.91,10.44,-5.67E+00,6.52E-01,1.03E+00
4.73,11.13,5.79,-2.96E+00,-1.29E+00,6.19E+00
3.68,9.40,4.59,-2.05E+00,-1.43E-01,2.10E+00
2.17,10.61,6.78,-2.53E+00,5.58E-01,5.14E+00
4.82,6.55,7.28,-1.08E+00,2.21E+00,2.63E+00
7.68,15.43,4.95,-5.14E+00,4.19E+00,6.08E+00
0.61,12.77,18.16,-3.74E+00,-3.50E-01,1.32E+01
7.07,6.49,2.86,-4.01E+00,-1.11E+00,4.58E+00
5.76,9.54,3.00,-4.72E+00,-2.29E+00,4.17E+00
10.73,12.23,6.66,2.37E-01,-6.63E+00,1.28E+00
4.62,9.53,11.65,-4.19E+00,-7.97E-01,6.06E+00
1.22,5.43,10.82,-7.16E-01,2.62E-01,1.90E+00
8.98,9.04,11.27,-4.15E-01,-4.42E-01,4.82E+00
5.03,7.30,2.25,-6.61E+00,1.25E+00,6.31E-01
6.26,3.51,8.27,5.24E-02,-3.30E+00,3.32E+00
9.03,6.38,12.96,1.55E+00,-5.77E-01,5.76E+00
5.18,10.16,7.64,-6.86E+00,1.66E+00,3.32E+00
1.35,13.23,4.52,-4.45E-01,6.17E+00,4.61E+00
2.38,6.57,10.14,1.27E+00,6.35E-01,-2.40E+00
10.55,11.36,11.82,-6.63E+00,-3.61E+00,4.17E+00
2.01,6.18,5.63,4.22E-01,1.47E+00,4.62E+00
0.38,9.11,17.59,-4.25E+00,-2.74E+00,3.67E+00
11.60,9.45,7.62,-2.45E+00,5.43E+00,6.20E+00
2.62,10.48,8.26,-4.08E+00,2.08E+00,4.01E+00
6.25,7.15,8.56,4.14E-01,4.35E+00,-2.43E+00
3.58,5.94,14.41,-1.98E-01,3.01E+00,2.28E+00
7.81,7.98,13.39,1.58E+00,-1.45E+00,-1.92E+00
2.53,3.50,11.45,-3.57E+00,3.20E-01,6.43E+00
6.05,3.93,18.18,-1.30E+00,2.83E+00,9.50E+00
9.57,10.39,14.40,2.29E+00,4.15E+00,2.15E+00
2.57,10.65,10.38,-5.49E-01,6.46E+00,2.18E+00
4.50,7.08,10.17,5.10E-01,4.91E+00,3.24E+00
2.91,8.07,20.95,-1.59E+00,1.69E+00,5.12E+00
0.79,3.23,13.87,2.75E-04,1.79E+00,1.30E+00
5.65,0.69,6.94,-1.64E-01,1.45E-01,9.10E+00
5.00,1.71,10.96,-8.60E+00,-5.05E+00,1.96E+00
7.92,6.12,7.03,-3.55E+00,2.16E+00,5.83E+00
-0.32,0.75,9.79,-7.41E+00,-7.44E-01,4.94E+00
1.47,5.77,9.28,-4.65E-01,4.64E-02,3.96E+00
5.97,8.49,13.36,-9.09E+00,1.39E+00,-2.66E-01
9.87,5.99,8.10,-4.52E+00,-3.70E+00,2.59E+00
2.81,9.02,10.87,-1.09E+00,-3.87E+00,2.38E+00
8.29,8.43,11.40,-5.79E+00,-2.11E+00,5.31E+00
3.13,-2.44,10.41,-3.23E+00,-1.23E+00,5.90E-01
10.69,-1.85,5.04,-3.79E+00,-1.67E+00,5.37E+00
2.17,5.05,8.12,-6.38E+00,1.58E-01,4.95E+00
1.01,8.83,9.33,-3.87E+00,6.13E+00,2.84E+00
11.17,13.08,11.18,-1.79E+00,-5.18E+00,3.60E+00
2.23,12.55,6.18,3.34E+00,2.86E+00,1.77E+00
7.17,13.84,4.22,-1.95E+00,4.26E+00,5.23E+00
5.22,5.63,12.08,8.13E-01,-5.94E+00,5.17E+00
8.87,4.59,8.17,3.71E+00,-5.67E+00,6.83E+00
8.09,5.70,11.47,-5.67E-01,-1.75E+00,8.85E+00
6.36,4.62,7.78,-2.26E+00,-8.60E+00,3.36E+00
9.47,8.29,8.39,-2.11E+00,-1.14E+00,8.43E+00
5.47,9.06,10.41,4.54E+00,2.10E+00,-2.23E-01
14.03,6.47,9.47,-1.92E-01,4.12E-01,8.74E+00
5.85,12.58,14.08,-2.41E+00,4.76E+00,3.06E+00
6.60,5.87,6.13,2.94E+00,-1.81E+00,5.33E+00
7.50,12.49,4.19,-6.54E+00,-3.46E+00,7.52E+00
6.89,9.58,15.88,1.04E-01,7.99E-01,7.00E+00
1.10,13.02,11.41,-4.23E+00,1.31E+00,1.05E+01
6.40,7.58,10.26,1.14E+00,1.08E+00,1.12E+01
7.76,14.71,7.80,1.60E+00,-4.04E+00,4.17E+00
0.95,10.31,8.20,9.08E-01,-1.96E+00,7.54E+00
12.20,8.92,29.79,-1.53E+00,-4.65E+00,1.51E-01
15.54,15.62,-25.01,-2.52E+00,-1.46E+00,3.22E+00
24.15,12.91,15.77,-6.77E+00,-2.36E+00,8.96E+00
12.03,13.44,10.99,1.81E+00,-2.55E+00,2.34E+00
20.09,12.50,3.93,-1.55E-01,-6.32E+00,5.84E+00
15.89,7.84,11.62,4.43E+00,-3.14E+00,7.26E+00
15.96,10.10,-26.21,1.96E+00,3.74E+00,1.43E+00
11.21,14.63,-32.41,8.15E-01,-8.69E+00,6.66E+00
11.94,7.37,10.85,-2.99E-01,5.66E-01,3.24E+00
8.35,10.48,-6.53,-1.79E-01,-2.47E+00,4.86E+00
7.06,10.19,13.88,3.35E+00,-6.10E+00,3.43E+00
8.50,11.50,12.31,2.28E-01,-8.56E+00,2.84E+00
9.67,11.71,-3.09,7.51E-01,-6.73E+00,4.85E+00
4.18,10.44,8.26,-1.99E+00,-5.87E+00,6.42E+00
2.89,9.94,26.11,3.29E-01,-4.97E+00,7.90E+00
4.87,11.53,23.42,-5.79E-01,-1.99E+00,3.66E+00
5.91,15.12,7.18,-5.30E+00,-6.56E+00,9.10E+00
3.50,18.36,-19.74,-3.65E+00,-6.87E+00,8.11E+00
4.67,11.59,11.43,2.00E-01,-2.27E+00,3.50E+00
1.55,16.17,25.78,-2.20E+00,-2.35E+00,6.57E+00
0.96,13.17,13.38,1.53E-01,5.20E-02,9.52E+00
0.94,11.34,15.73,2.99E+00,-1.27E+01,8.89E+00
-5.19,12.89,6.56,4.57E+00,-4.73E+00,6.18E+00
2.05,10.16,15.40,5.46E+00,-4.43E+00,6.46E+00
2.11,13.49,8.50,5.59E+00,-2.17E+00,6.08E+00
2.16,12.64,2.34,-1.07E+00,-5.03E+00,7.94E+00
7.54,16.63,11.58,4.54E+00,-4.11E+00,1.25E+00
1.56,11.24,15.65,1.47E+00,-8.02E+00,1.95E-01
8.24,9.17,15.94,1.42E+00,-2.27E+00,6.51E+00
4.37,11.56,9.70,-3.55E+00,-4.54E+00,7.24E+00
1.79,15.28,11.18,-3.13E+00,-2.65E+00,5.37E+00
3.83,10.95,11.14,-3.18E+00,-6.75E+00,6.75E+00
-0.76,14.18,10.47,8.21E-02,-5.71E+00,4.42E+00
0.25,13.81,15.83,-3.32E+00,-5.19E+00,9.23E+00
0.38,13.31,11.11,-5.54E-01,-2.43E+00,6.48E+00
2.55,11.70,12.74,-2.91E+00,-3.46E+00,6.51E+00
-5.21,9.39,5.07,-9.12E-01,-3.17E+00,3.22E+00
-1.10,12.89,12.51,2.03E+00,-4.04E+00,8.54E+00
1.36,5.48,10.59,-3.54E+00,-3.97E+00,1.08E+01
6.11,7.65,3.76,-3.55E+00,-3.03E+00,5.32E+00
-0.61,4.18,3.32,2.96E-01,-4.18E+00,1.56E+00
-5.23,9.35,8.12,-3.04E+00,-2.04E+00,1.96E-01
2.13,7.08,9.77,-7.50E-01,-1.65E+00,3.22E+00
1.59,10.43,11.10,-3.94E+00,-2.03E+00,2.70E+00
-0.82,8.52,12.07,-9.15E-01,-4.90E+00,8.46E+00
2.26,14.03,15.19,4.52E+00,-7.62E+00,8.94E+00
,8.55,11.34,,-6.00E+00,
,11.13,5.56,,-2.55E+00,
,12.85,11.86,,-9.82E+00,
,7.00,6.36,,-2.79E+00,
,7.45,3.96,,-3.63E+00,
,12.76,13.43,,-2.67E+00,
,19.80,12.18,,1.38E+00,
,13.20,10.61,,-7.59E+00,
,6.95,7.38,,-5.30E+00,
,9.08,10.12,,-4.88E+00,
,11.39,13.93,,-6.48E-01,
,9.78,4.32,,-5.82E+00,
,8.82,9.23,,-6.21E+00,
,5.89,11.63,,-3.17E+00,
,11.46,12.73,,-5.15E+00,
,7.83,14.00,,-7.73E+00,
,5.04,8.46,,9.86E-02,
,7.05,7.49,,5.38E+00,
,4.82,12.36,,-4.66E+00,
,9.24,15.01,,-4.45E+00,
,8.68,6.26,,-2.20E+00,
,3.95,13.17,,-4.67E+00,
,10.33,11.02,,-3.60E-02,
,15.69,7.96,,-4.79E+00,
,9.49,9.43,,-2.98E+00,
,18.85,9.23,,1.77E+00,
,12.25,17.03,,-5.47E+00,
,9.65,13.47,,3.91E-01,
,9.31,2.50,,-5.81E+00,
,11.34,9.85,,-8.36E-01,
,7.22,6.84,,-1.58E+00,
,10.10,12.13,,-1.34E+00,
,13.01,16.15,,-4.25E+00,
,5.29,8.09,,2.74E-01,
,12.63,4.63,,2.40E+00,
,7.09,13.10,,-2.57E+00,
,5.58,8.01,,-3.26E+00,
,8.93,7.80,,-2.05E+00,
,8.58,9.16,,-4.92E+00,
,9.33,10.22,,3.98E-01,
,4.57,4.15,,-1.42E+00,
,6.06,6.92,,-1.05E+00,
,8.86,10.46,,-4.71E+00,
,6.47,7.57,,-1.83E+00,
,6.37,2.22,,3.80E+00,
,10.04,6.05,,-2.50E+00,
,9.02,13.89,,-1.05E+00,
,3.00,6.41,,-8.26E+00,
,5.56,10.67,,-3.27E+00,
,3.71,13.52,,-1.07E+00,
,4.50,13.14,,-7.25E+00,
,12.78,9.00,,-2.05E+00,
,9.07,10.61,,-8.12E+00,
,10.80,5.38,,-4.87E+00,
,11.72,12.40,,-5.10E+00,
,6.23,11.60,,7.33E-01,
,5.23,13.47,,1.05E+00,
,9.32,14.46,,-2.96E+00,
,7.38,6.80,,-6.72E+00,
,8.20,1.38,,-5.38E+00,
,7.24,7.96,,2.43E+00,
,6.56,12.31,,-5.89E+00,
,2.65,,,,
,3.29,,,,
,-5.73,,,,
,1.97,,,,
,-2.97,,,,
,-13.43,,,,
,6.24,,,,
,6.01,,,,
,-2.57,,,,
,4.36,,,,
,5.15,,,,
,-0.77,,,,
,3.32,,,,
,4.57,,,,
,5.50,,,,
,7.12,,,,
,5.34,,,,
,4.91,,,,
,6.00,,,,
,0.10,,,,
,3.41,,,,
,5.06,,,,
,5.04,,,,
,6.34,,,,
,3.82,,,,
,4.85,,,,
,7.38,,,,
,2.59,,,,
,-1.28,,,,
,4.55,,,,
,2.78,,,,
,0.94,,,,
,7.38,,,,
,9.72,,,,
,7.40,,,,
,12.11,,,,
,1.84,,,,
,2.57,,,,
,3.00,,,,
,2.97,,,,
,7.91,,,,
,4.31,,,,
,2.71,,,,
,8.91,,,,
,3.04,,,,
,-0.31,,,,
,8.79,,,,
,3.60,,,,
,10.69,,,,
,2.39,,,,
,6.29,,,,
,3.58,,,,
,8.51,,,,
,0.34,,,,
,5.60,,,,
,5.93,,,,
,8.28,,,,
,4.81,,,,
,4.08,,,,
,3.11,,,,
,8.16,,,,
,0.93,,,,
,1.15,,,,
,1.83,,,,
,1.92,,,,
,8.26,,,,
,8.80,,,,
,7.96,,,,
,2.89,,,,
,-1.71,,,,
,0.17,,,,
,-2.14,,,,
,9.35,,,,
,4.58,,,,
,0.10,,,,
,-0.19,,,,
,6.21,,,,
,2.29,,,,
,6.32,,,,
,5.35,,,,
,1.25,,,,
,-0.88,,,,
,6.99,,,,
,0.86,,,,
,1.56,,,,
,2.18,,,,
,-3.37,,,,
,0.93,,,,
,-2.34,,,,
,1.73,,,,
,1.31,,,,
,5.26,,,,
,7.77,,,,
,2.91,,,,
,0.29,,,,
,-3.85,,,,
,0.55,,,,
,5.35,,,,
,4.18,,,,
,-1.30,,,,
,3.74,,,,
,3.79,,,,
,5.08,,,,
,2.95,,,,
,-2.03,,,,
,0.18,,,,
,1.10,,,,
,-1.19,,,,
,-2.85,,,,
,3.01,,,,
,4.69,,,,
,2.77,,,,
,3.76,,,,
,5.10,,,,
,5.78,,,,
,2.67,,,,
,3.15,,,,
,3.48,,,,
,-7.81,,,,
,3.07,,,,
,0.26,,,,
,0.47,,,,
,-3.74,,,,
,-4.16,,,,
,-6.57,,,,
,-3.38,,,,
,6.60,,,,
,5.47,,,,
,6.15,,,,
,4.96,,,,
,0.66,,,,
,3.25,,,,
,-0.74,,,,
,6.75,,,,
,-7.36,,,,
,5.61,,,,
,3.81,,,,
,1.11,,,,
,5.89,,,,
,4.70,,,,
,4.23,,,,
,1.48,,,,
,6.52,,,,
,11.16,,,,
,6.32,,,,
,8.69,,,,
,2.69,,,,
,6.00,,,,
,8.14,,,,
,6.98,,,,
,6.08,,,,
,3.05,,,,
,5.26,,,,
,2.71,,,,
,3.56,,,,
,3.99,,,,
,3.95,,,,
,10.80,,,,
,3.29,,,,
,-3.26,,,,
,2.73,,,,
,0.85,,,,
,5.23,,,,
,3.77,,,,
,0.41,,,,
,9.50,,,,
,4.95,,,,
,4.11,,,,
,5.37,,,,
,5.44,,,,
,2.99,,,,
,0.45,,,,
,0.09,,,,
,-0.78,,,,
,-0.87,,,,
,2.88,,,,
,4.16,,,,
,7.02,,,,
,6.36,,,,
,6.99,,,,
,1.66,,,,
,1.28,,,,
,-1.23,,,,
,1.64,,,,
,-0.86,,,,
,0.75,,,,
,3.84,,,,
,2.94,,,,
,-0.30,,,,
,3.39,,,,
,-0.90,,,,
,-2.18,,,,
,0.58,,,,
,6.58,,,,
,5.01,,,,
,1.67,,,,
,1.11,,,,
,2.96,,,,
,6.85,,,,
,-4.82,,,,
,1.71,,,,
,-4.20,,,,
,-4.53,,,,
,-2.65,,,,
,0.33,,,,
,4.35,,,,
,-1.16,,,,
,3.41,,,,
,2.69,,,,
,0.17,,,,
,-0.59,,,,
,2.26,,,,
,1.86,,,,
,-0.77,,,,
,1.02,,,,
,3.20,,,,
,1.97,,,,
,-1.75,,,,
,-0.44,,,,
,4.99,,,,
,7.81,,,,
,9.73,,,,
,10.57,,,,
,-3.21,,,,
,-0.45,,,,
,-1.74,,,,
,3.34,,,,
,4.80,,,,
,6.65,,,,
,-0.23,,,,
,7.06,,,,
,-6.78,,,,
,-2.78,,,,
,-0.03,,,,
