Bscat 	Time 	Denuder 
4.89E+00	2:00	Without denuder
3.02E+00	2:00	Without denuder
5.95E+00	2:00	Without denuder
5.20E+00	2:00	Without denuder
3.80E+00	2:00	Without denuder
3.43E+00	2:00	Without denuder
4.92E+00	2:00	Without denuder
2.80E+01	2:00	Without denuder
5.47E+00	2:00	Without denuder
1.04E+01	2:00	Without denuder
6.68E+00	2:00	Without denuder
6.57E+00	2:00	Without denuder
1.93E+01	2:00	Without denuder
6.52E+00	2:00	Without denuder
1.09E+01	2:00	Without denuder
9.93E+00	2:00	Without denuder
5.52E+00	2:00	Without denuder
5.73E+00	2:00	Without denuder
7.23E+00	2:00	Without denuder
5.09E+00	2:00	Without denuder
4.47E+00	2:00	Without denuder
9.17E+00	2:00	Without denuder
1.04E+01	2:00	Without denuder
1.56E+01	2:00	Without denuder
8.05E+00	2:00	Without denuder
6.90E+00	2:00	Without denuder
5.44E+00	2:00	Without denuder
7.42E+00	2:00	Without denuder
3.80E+00	2:00	Without denuder
6.01E+00	2:00	Without denuder
6.91E+00	2:00	Without denuder
1.44E+01	2:00	Without denuder
5.61E+00	2:00	Without denuder
4.41E+00	2:00	Without denuder
1.07E+01	2:00	Without denuder
4.55E+00	2:00	Without denuder
6.72E+00	2:00	Without denuder
7.39E+00	2:00	Without denuder
6.34E+00	2:00	Without denuder
8.33E+00	2:00	Without denuder
6.54E+00	2:00	Without denuder
8.95E+00	2:00	Without denuder
7.96E+00	2:00	Without denuder
4.81E+00	2:00	Without denuder
2.35E+01	2:00	Without denuder
8.07E+00	2:00	Without denuder
1.25E+01	2:00	Without denuder
1.26E+01	2:00	Without denuder
2.36E+01	2:00	Without denuder
5.57E+00	2:00	Without denuder
2.50E+01	2:00	Without denuder
5.99E+00	2:00	Without denuder
1.76E+01	2:00	Without denuder
6.28E+00	2:00	Without denuder
6.41E+00	2:00	Without denuder
8.10E+00	2:00	Without denuder
6.01E+00	2:00	Without denuder
6.41E+00	2:00	Without denuder
8.05E+00	2:00	Without denuder
5.37E+00	2:00	Without denuder
5.97E+00	2:00	Without denuder
7.14E+00	2:00	Without denuder
3.32E+00	2:00	Without denuder
1.43E+01	2:00	Without denuder
9.04E+00	2:00	Without denuder
5.90E+00	2:00	Without denuder
8.30E+00	2:00	Without denuder
4.95E+00	2:00	Without denuder
2.87E+00	2:00	Without denuder
3.86E+00	2:00	Without denuder
2.07E+01	2:00	Without denuder
7.70E+00	2:00	Without denuder
5.99E+00	2:00	Without denuder
5.93E+00	2:00	Without denuder
5.12E+00	2:00	Without denuder
6.90E+00	2:00	Without denuder
5.57E+00	2:00	Without denuder
5.75E+00	2:00	Without denuder
3.74E+01	2:00	Without denuder
9.22E+00	2:00	Without denuder
6.72E+00	2:00	Without denuder
7.94E+00	2:00	Without denuder
4.22E+00	2:00	Without denuder
7.04E+00	2:00	Without denuder
9.39E+00	2:00	Without denuder
7.46E+00	2:00	Without denuder
6.29E+00	2:00	Without denuder
2.33E+00	2:00	Without denuder
8.12E+00	2:00	Without denuder
5.48E+00	2:00	Without denuder
5.75E+00	2:00	Without denuder
8.11E+00	2:00	Without denuder
5.73E+00	2:00	Without denuder
6.43E+00	2:00	Without denuder
1.01E+01	2:00	Without denuder
3.70E+00	2:00	Without denuder
6.85E+00	2:00	Without denuder
5.88E+00	2:00	Without denuder
7.89E+00	2:00	Without denuder
2.30E+01	2:00	Without denuder
1.09E+01	2:00	Without denuder
1.04E+01	2:00	Without denuder
7.64E+00	2:00	Without denuder
1.02E+01	2:00	Without denuder
7.11E+00	2:00	Without denuder
6.26E+00	2:00	Without denuder
7.45E+00	2:00	Without denuder
2.42E+00	2:00	Without denuder
7.39E+00	2:00	Without denuder
5.25E+00	2:00	Without denuder
1.10E+01	2:00	Without denuder
2.18E+01	2:00	Without denuder
2.56E+01	2:00	Without denuder
6.19E+00	2:00	Without denuder
1.12E+01	2:00	Without denuder
4.54E+00	2:00	Without denuder
6.61E+00	2:00	Without denuder
5.60E+00	2:00	Without denuder
2.51E+00	2:00	Without denuder
4.92E+00	2:00	Without denuder
7.64E+00	2:00	Without denuder
6.06E+00	2:00	Without denuder
5.17E+00	2:00	Without denuder
1.62E+01	2:00	Without denuder
3.52E+01	2:00	Without denuder
2.18E+01	2:00	Without denuder
6.65E+00	2:00	Without denuder
1.73E+01	2:00	Without denuder
6.14E+00	2:00	Without denuder
7.45E+00	2:00	Without denuder
5.99E+01	2:00	Without denuder
3.50E+00	2:00	Without denuder
1.01E+00	2:00	Without denuder
3.43E+00	2:00	Without denuder
4.80E+00	2:00	Without denuder
3.66E+00	2:00	Without denuder
3.47E+00	2:00	Without denuder
2.08E+01	2:00	Without denuder
6.18E+00	2:00	Without denuder
1.79E+00	2:00	Without denuder
5.45E+00	2:00	Without denuder
2.99E+00	2:00	Without denuder
4.51E+00	2:00	Without denuder
1.59E+00	2:00	Without denuder
6.67E+01	2:00	Without denuder
1.21E+01	2:00	Without denuder
2.93E+00	2:00	Without denuder
2.55E+00	2:00	Without denuder
9.67E+00	2:00	Without denuder
4.24E+00	2:00	Without denuder
9.36E+00	2:00	Without denuder
2.68E+00	2:00	Without denuder
2.26E+00	2:00	Without denuder
1.96E+00	2:00	Without denuder
6.49E+00	2:00	Without denuder
3.61E+00	2:00	Without denuder
8.78E-01	2:00	Without denuder
1.25E+00	2:00	Without denuder
1.58E+01	2:00	Without denuder
-6.33E-01	2:00	Without denuder
2.54E+00	2:00	Without denuder
3.13E+00	2:00	Without denuder
4.55E+00	2:00	Without denuder
5.47E+01	2:00	Without denuder
3.00E+00	2:00	Without denuder
4.10E+01	2:00	Without denuder
8.04E-01	2:00	Without denuder
3.27E+00	2:00	Without denuder
-1.23E+00	2:00	Without denuder
1.65E+00	2:00	Without denuder
3.50E+00	2:00	Without denuder
2.24E+00	2:00	Without denuder
2.45E+00	2:00	Without denuder
9.76E-01	2:00	Without denuder
5.38E+01	2:00	Without denuder
5.87E+00	2:00	Without denuder
1.26E+01	2:00	Without denuder
2.60E+00	2:00	Without denuder
2.01E+00	2:00	Without denuder
5.96E+00	2:00	Without denuder
3.38E+00	2:00	Without denuder
9.44E-01	2:00	Without denuder
2.68E+01	2:00	Without denuder
3.16E+00	2:00	Without denuder
1.08E+01	2:00	Without denuder
6.74E+00	2:00	Without denuder
2.20E+00	2:00	Without denuder
3.41E+00	2:00	Without denuder
2.95E+00	2:00	Without denuder
3.73E+01	2:00	Without denuder
1.01E+01	2:00	Without denuder
1.21E+00	2:00	Without denuder
2.85E+00	2:00	Without denuder
-1.57E+00	2:00	Without denuder
1.33E+00	2:00	Without denuder
3.72E+00	2:00	Without denuder
2.31E+00	2:00	Without denuder
3.84E+00	2:00	Without denuder
3.48E+00	2:00	Without denuder
1.53E+00	2:00	Without denuder
2.74E+00	2:00	Without denuder
1.38E+00	2:00	Without denuder
7.24E+00	2:00	Without denuder
8.13E+00	2:00	Without denuder
2.46E+00	2:00	Without denuder
1.54E+01	2:00	Without denuder
4.80E+01	2:00	Without denuder
6.73E+00	2:00	Without denuder
2.21E+00	2:00	Without denuder
6.51E+00	2:00	Without denuder
1.11E+00	2:00	Without denuder
3.04E+00	2:00	Without denuder
4.12E+00	2:00	Without denuder
2.63E+01	2:00	Without denuder
4.68E+00	2:00	Without denuder
3.00E+00	2:00	Without denuder
1.26E+01	2:00	Without denuder
1.57E+00	2:00	Without denuder
8.79E+00	2:00	Without denuder
3.18E+00	2:00	Without denuder
2.05E+00	2:00	Without denuder
3.03E+00	2:00	Without denuder
6.61E+00	2:00	Without denuder
3.60E+00	2:00	Without denuder
4.70E+00	2:00	Without denuder
3.64E+00	2:00	Without denuder
3.58E+00	2:00	Without denuder
-2.97E-01	2:00	Without denuder
4.56E+00	2:00	Without denuder
2.55E+00	2:00	Without denuder
1.87E+00	2:00	Without denuder
1.91E+00	2:00	Without denuder
4.30E+00	2:00	Without denuder
4.22E+00	2:00	Without denuder
4.61E+00	2:00	Without denuder
1.15E+01	2:00	Without denuder
1.39E+00	2:00	Without denuder
2.76E+00	2:00	Without denuder
1.19E+00	2:00	Without denuder
2.50E+00	2:00	Without denuder
3.20E+00	2:00	Without denuder
1.88E+00	2:00	Without denuder
2.05E+01	2:00	Without denuder
8.27E+00	2:00	Without denuder
3.16E+00	2:00	Without denuder
1.50E+00	2:00	Without denuder
1.08E+01	2:00	Without denuder
1.33E+01	2:00	Without denuder
4.10E+00	2:00	Without denuder
8.41E+00	2:00	Without denuder
5.41E+00	2:00	Without denuder
5.73E+00	2:00	Without denuder
-3.56E-01	2:00	Without denuder
2.06E+00	2:00	Without denuder
1.46E+01	2:00	Without denuder
1.66E+00	2:00	Without denuder
2.27E+00	2:00	Without denuder
2.26E+00	2:00	Without denuder
-3.19E-01	2:00	Without denuder
2.41E+00	2:00	Without denuder
1.49E+00	2:00	Without denuder
2.42E+00	2:00	Without denuder
1.10E+00	2:00	Without denuder
9.16E+00	2:00	Without denuder
3.68E+00	2:00	Without denuder
2.83E+00	2:00	Without denuder
8.52E-01	2:00	Without denuder
9.54E-01	2:00	Without denuder
6.84E+00	2:00	Without denuder
5.99E-01	2:00	Without denuder
6.12E+00	2:00	Without denuder
7.27E+00	2:00	Without denuder
2.18E+00	2:00	Without denuder
5.24E+00	2:00	Without denuder
1.50E+01	2:00	Without denuder
3.67E+00	2:00	Without denuder
1.19E+01	2:00	Without denuder
2.93E+00	2:00	Without denuder
3.95E+00	2:00	Without denuder
2.06E+00	2:00	Without denuder
2.02E+00	2:00	Without denuder
1.31E+00	2:00	Without denuder
8.23E-01	2:00	Without denuder
4.43E+00	2:00	Without denuder
6.44E-01	2:00	Without denuder
3.07E+00	2:00	Without denuder
4.44E+00	2:00	Without denuder
4.58E+00	2:00	Without denuder
1.82E+00	2:00	Without denuder
4.82E+00	2:00	Without denuder
2.24E+00	2:00	Without denuder
2.50E+00	2:00	Without denuder
1.56E+01	2:00	Without denuder
5.24E+00	2:00	Without denuder
1.10E+01	2:00	Without denuder
5.20E+00	2:00	Without denuder
3.11E+00	2:00	Without denuder
3.66E+00	2:00	Without denuder
4.54E+00	2:00	Without denuder
3.87E+00	2:00	Without denuder
4.77E+00	2:00	Without denuder
6.11E+00	2:00	Without denuder
4.22E-01	2:00	Without denuder
1.11E+00	2:00	Without denuder
9.92E-01	2:00	Without denuder
6.22E-01	2:00	Without denuder
4.73E-01	2:00	Without denuder
3.82E+00	2:00	Without denuder
5.89E+00	2:00	Without denuder
8.98E+00	2:00	Without denuder
4.34E+00	2:00	Without denuder
3.29E+00	2:00	Without denuder
1.51E+00	2:00	Without denuder
4.02E+00	2:00	Without denuder
1.36E+01	2:00	Without denuder
3.62E+00	2:00	Without denuder
1.11E+00	2:00	Without denuder
1.27E+01	2:00	Without denuder
1.62E-01	2:00	Without denuder
4.82E+01	2:00	Without denuder
7.56E+00	2:00	Without denuder
3.39E+00	2:00	Without denuder
2.30E+01	2:00	Without denuder
1.96E+01	2:00	Without denuder
8.01E+00	2:00	Without denuder
6.40E+00	2:00	Without denuder
6.57E+01	2:00	Without denuder
2.39E+01	2:00	Without denuder
1.43E+01	2:00	Without denuder
1.73E+01	2:00	Without denuder
4.78E+01	2:00	Without denuder
7.14E+00	2:00	Without denuder
6.13E+00	2:00	Without denuder
1.86E+01	2:00	Without denuder
1.56E+01	2:00	Without denuder
2.90E+01	2:00	Without denuder
1.99E+01	2:00	Without denuder
3.26E+00	2:00	Without denuder
8.28E+00	2:00	Without denuder
1.14E+01	2:00	Without denuder
1.96E+01	2:00	Without denuder
3.67E+00	2:00	Without denuder
3.88E+01	2:00	Without denuder
1.62E+01	2:00	Without denuder
1.02E+01	2:00	Without denuder
9.48E+00	2:00	Without denuder
3.74E+01	2:00	Without denuder
6.99E+00	2:00	Without denuder
9.36E+00	2:00	Without denuder
1.28E+01	2:00	Without denuder
4.82E+00	2:00	Without denuder
1.39E+01	2:00	Without denuder
3.97E+01	2:00	Without denuder
9.01E+00	2:00	Without denuder
9.17E+00	2:00	Without denuder
3.46E+01	2:00	Without denuder
1.03E+01	2:00	Without denuder
1.30E+01	2:00	Without denuder
2.69E+01	2:00	Without denuder
2.33E+01	2:00	Without denuder
2.50E+01	2:00	Without denuder
9.35E+00	2:00	Without denuder
2.04E+01	2:00	Without denuder
3.12E+01	2:00	Without denuder
9.17E+00	2:00	Without denuder
1.31E+01	2:00	Without denuder
7.89E+00	2:00	Without denuder
7.13E+00	2:00	Without denuder
6.21E+00	2:00	Without denuder
9.75E+00	2:00	Without denuder
5.22E+00	2:00	Without denuder
2.66E+01	2:00	Without denuder
5.09E+01	2:00	Without denuder
4.61E+01	2:00	Without denuder
4.74E+01	2:00	Without denuder
5.68E+01	2:00	Without denuder
3.27E+01	2:00	Without denuder
1.94E+01	2:00	Without denuder
4.55E+01	2:00	Without denuder
8.87E+00	2:00	Without denuder
1.09E+01	2:00	Without denuder
1.53E+01	2:00	Without denuder
1.68E+01	2:00	Without denuder
1.85E+01	2:00	Without denuder
1.22E+01	2:00	Without denuder
5.71E+00	2:00	Without denuder
1.48E+01	2:00	Without denuder
4.49E+01	2:00	Without denuder
2.51E+01	2:00	Without denuder
1.77E+01	2:00	Without denuder
5.30E+00	2:00	Without denuder
6.71E+00	2:00	Without denuder
4.87E+00	2:00	Without denuder
9.64E+00	2:00	Without denuder
1.19E+01	2:00	Without denuder
9.09E+00	2:00	Without denuder
1.04E+01	2:00	Without denuder
8.96E+00	2:00	Without denuder
8.55E+00	2:00	Without denuder
3.43E+01	2:00	Without denuder
1.51E+01	2:00	Without denuder
1.42E+01	2:00	Without denuder
9.27E+00	2:00	Without denuder
2.64E+01	2:00	Without denuder
1.23E+01	2:00	Without denuder
5.59E+00	2:00	Without denuder
4.24E+00	2:00	Without denuder
3.62E+00	2:00	Without denuder
3.69E+01	2:00	Without denuder
1.68E+01	2:00	Without denuder
2.06E+01	2:00	Without denuder
3.48E+01	2:00	Without denuder
2.48E+01	2:00	Without denuder
1.84E+01	2:00	Without denuder
1.32E+01	2:00	Without denuder
5.53E+01	2:00	Without denuder
5.27E+01	2:00	Without denuder
8.37E+00	2:00	Without denuder
1.08E+01	2:00	Without denuder
2.37E+01	2:00	Without denuder
1.01E+01	2:00	Without denuder
2.41E+01	2:00	Without denuder
1.28E+01	2:00	Without denuder
2.15E+01	2:00	Without denuder
1.01E+01	2:00	Without denuder
1.77E+01	2:00	Without denuder
1.85E+01	2:00	Without denuder
6.46E+00	2:00	Without denuder
1.70E+01	2:00	Without denuder
3.26E+01	2:00	Without denuder
2.79E+01	2:00	Without denuder
1.71E+01	2:00	Without denuder
1.91E+01	2:00	Without denuder
6.58E+00	2:00	Without denuder
7.49E+00	2:00	Without denuder
1.09E+01	2:00	Without denuder
7.87E+00	2:00	Without denuder
7.11E+00	2:00	Without denuder
5.67E+01	2:00	Without denuder
7.69E+00	2:00	Without denuder
1.92E+01	2:00	Without denuder
3.79E+01	2:00	Without denuder
1.63E+01	2:00	Without denuder
4.80E+01	2:00	Without denuder
9.89E+00	2:00	Without denuder
4.52E+01	2:00	Without denuder
1.43E+01	2:00	Without denuder
7.44E+00	2:00	Without denuder
4.13E+01	2:00	Without denuder
6.74E+00	2:00	Without denuder
5.64E+00	2:00	Without denuder
1.06E+01	2:00	Without denuder
1.67E+01	2:00	Without denuder
8.46E+00	2:00	Without denuder
2.74E+01	2:00	Without denuder
1.37E+01	2:00	Without denuder
1.06E+01	2:00	Without denuder
6.38E+00	2:00	Without denuder
8.95E+00	2:00	Without denuder
8.21E+00	2:00	Without denuder
5.19E+00	2:00	Without denuder
4.82E+00	2:00	Without denuder
1.40E+01	2:00	Without denuder
1.06E+01	2:00	Without denuder
8.87E+00	2:00	Without denuder
1.20E+01	2:00	Without denuder
2.09E+01	2:00	Without denuder
8.00E+00	2:00	Without denuder
3.69E+01	2:00	Without denuder
2.10E+01	2:00	Without denuder
4.76E+00	2:00	Without denuder
6.08E+01	2:00	Without denuder
8.26E+00	2:00	Without denuder
5.95E+00	2:00	Without denuder
4.22E+00	2:00	Without denuder
1.13E+02	2:00	Without denuder
7.62E+00	2:00	Without denuder
1.20E+01	2:00	Without denuder
1.22E+01	2:00	Without denuder
9.93E+00	2:00	Without denuder
9.61E+00	2:00	Without denuder
5.01E+01	2:00	Without denuder
1.50E+01	2:00	Without denuder
1.16E+01	2:00	Without denuder
2.76E+01	2:00	Without denuder
1.42E+01	2:00	Without denuder
4.30E+00	2:00	Without denuder
4.35E+01	2:00	Without denuder
6.13E+00	2:00	Without denuder
9.18E+00	2:00	Without denuder
6.02E+00	2:00	Without denuder
7.50E+00	2:00	Without denuder
1.02E+01	2:00	Without denuder
6.78E+01	2:00	Without denuder
5.24E+01	2:00	Without denuder
9.84E+00	2:00	Without denuder
1.05E+01	2:00	Without denuder
1.43E+01	2:00	Without denuder
1.39E+01	2:00	Without denuder
6.82E+00	2:00	Without denuder
1.22E+01	2:00	Without denuder
6.88E+00	2:00	Without denuder
4.88E+00	2:00	Without denuder
4.97E+00	2:00	Without denuder
3.26E+01	2:00	Without denuder
1.83E+01	2:00	Without denuder
1.16E+01	2:00	Without denuder
1.03E+01	2:00	Without denuder
3.64E+01	2:00	Without denuder
3.27E+00	2:00	Without denuder
7.49E+00	2:00	Without denuder
1.43E+01	2:00	Without denuder
8.85E+00	2:00	Without denuder
3.71E+00	2:00	Without denuder
3.61E+01	2:00	Without denuder
1.69E+01	2:00	Without denuder
1.77E+01	2:00	Without denuder
2.19E+01	2:00	Without denuder
1.81E+01	2:00	Without denuder
1.11E+01	2:00	Without denuder
1.91E+01	2:00	Without denuder
1.60E+01	2:00	Without denuder
2.69E+01	2:00	Without denuder
4.18E+01	2:00	Without denuder
6.15E+00	2:00	Without denuder
9.48E+00	2:00	Without denuder
7.68E+00	2:00	Without denuder
2.47E+01	2:00	Without denuder
1.54E+01	2:00	Without denuder
1.54E+01	2:00	Without denuder
1.14E+01	2:00	Without denuder
2.67E+01	2:00	Without denuder
1.41E+01	2:00	Without denuder
5.36E+01	2:00	Without denuder
1.11E+01	2:00	Without denuder
1.63E+01	2:00	Without denuder
2.17E+01	2:00	Without denuder
4.61E+00	2:00	Without denuder
4.62E+00	2:00	Without denuder
1.21E+01	2:00	Without denuder
2.21E+01	2:00	Without denuder
5.43E+00	2:00	Without denuder
1.63E+01	2:00	Without denuder
9.85E+00	2:00	Without denuder
4.91E+00	2:00	Without denuder
2.23E+01	2:00	Without denuder
1.12E+01	2:00	Without denuder
1.12E+01	2:00	Without denuder
4.57E+01	2:00	Without denuder
9.38E+00	2:00	Without denuder
1.32E+01	2:00	Without denuder
7.67E+00	2:00	Without denuder
1.71E+01	2:00	Without denuder
1.57E+01	2:00	Without denuder
2.14E+01	2:00	Without denuder
1.60E+01	2:00	Without denuder
2.06E+01	2:00	Without denuder
4.86E+00	2:00	Without denuder
1.07E+01	2:00	Without denuder
7.17E+00	2:00	Without denuder
2.51E+01	2:00	Without denuder
1.82E+01	2:00	Without denuder
1.54E+01	2:00	Without denuder
8.63E+00	2:00	Without denuder
6.81E+00	2:00	Without denuder
1.69E+01	2:00	Without denuder
6.54E+00	2:00	Without denuder
5.71E+00	2:00	Without denuder
5.49E+00	2:00	Without denuder
2.40E+01	2:00	Without denuder
1.74E+01	2:00	Without denuder
2.12E+01	2:00	Without denuder
8.37E+00	2:00	Without denuder
2.03E+01	2:00	Without denuder
1.03E+01	2:00	Without denuder
9.89E+00	2:00	Without denuder
1.49E+01	2:00	Without denuder
6.46E+00	2:00	Without denuder
5.44E+00	2:00	Without denuder
1.12E+01	2:00	Without denuder
1.12E+01	2:00	Without denuder
1.05E+02	2:00	Without denuder
1.90E+01	2:00	Without denuder
8.65E+00	2:00	Without denuder
5.52E+01	2:00	Without denuder
3.88E+00	2:00	Without denuder
2.49E+01	2:00	Without denuder
1.17E+01	2:00	Without denuder
9.71E+00	2:00	Without denuder
5.22E+00	2:00	Without denuder
5.99E+01	2:00	Without denuder
3.20E+01	2:00	Without denuder
2.80E+01	2:00	Without denuder
4.98E+00	2:00	Without denuder
1.43E+01	2:00	Without denuder
9.97E+00	2:00	Without denuder
4.23E+00	2:00	Without denuder
1.03E+01	2:00	Without denuder
2.24E+01	2:00	Without denuder
2.05E+01	2:00	Without denuder
9.02E+00	2:00	Without denuder
8.58E+00	2:00	Without denuder
1.05E+01	2:00	Without denuder
1.68E+01	2:00	Without denuder
1.13E+01	2:00	Without denuder
2.50E+01	2:00	Without denuder
1.22E+01	2:00	Without denuder
7.61E+00	2:00	Without denuder
7.60E+00	2:00	Without denuder
4.69E+00	2:00	Without denuder
5.51E+00	2:00	Without denuder
9.83E+00	2:00	Without denuder
1.07E+01	2:00	Without denuder
1.63E+01	2:00	Without denuder
1.49E+01	2:00	Without denuder
2.16E+00	2:00	Without denuder
5.03E+00	2:00	Without denuder
1.11E+01	2:00	Without denuder
1.15E+01	2:00	Without denuder
3.39E+01	2:00	Without denuder
2.95E+01	2:00	Without denuder
1.22E+01	2:00	Without denuder
1.04E+01	2:00	Without denuder
1.65E+01	2:00	Without denuder
7.97E+00	2:00	Without denuder
1.68E+01	2:00	Without denuder
2.37E+01	2:00	Without denuder
9.52E+00	2:00	Without denuder
9.85E+00	2:00	Without denuder
4.37E+00	2:00	Without denuder
1.08E+01	2:00	Without denuder
8.48E+00	2:00	Without denuder
7.56E+00	2:00	Without denuder
5.33E+00	2:00	Without denuder
7.76E+00	2:00	Without denuder
2.15E+01	2:00	Without denuder
1.60E+01	2:00	Without denuder
6.05E+00	2:00	Without denuder
1.38E+01	2:00	Without denuder
2.69E+01	2:00	Without denuder
6.66E+00	2:00	Without denuder
1.44E+01	2:00	Without denuder
9.86E+00	2:00	Without denuder
2.24E+01	2:00	Without denuder
6.25E+00	2:00	Without denuder
1.40E+01	2:00	Without denuder
1.49E+01	2:00	Without denuder
1.28E+01	2:00	Without denuder
1.67E+01	2:00	Without denuder
6.55E+01	2:00	Without denuder
1.20E+01	2:00	Without denuder
6.66E+00	2:00	Without denuder
6.59E+00	2:00	Without denuder
2.92E+00	2:00	Without denuder
1.42E+01	2:00	Without denuder
