7/1/2024,7/2/2024,7/3/2024,7/4/2024,7/5/2024,7/6/2024
4.837891e+00,1.19E+01,2.35E+01,1.25E+01,4.48E+01,-4.68E+00
1.905701e+01,5.86E+01,1.30E+01,1.40E+01,4.50E+01,-1.71E+00
6.836243e+00,6.24E+00,1.60E+01,1.34E+01,4.42E+01,-7.48E-01
8.526672e+00,5.92E+00,6.82E+00,1.27E+01,4.56E+01,-9.30E-01
5.715820e+00,4.03E+01,9.04E+00,1.54E+01,4.71E+01,-4.73E+00
1.786481e+01,9.03E+00,7.65E+00,1.39E+01,4.22E+01,-2.11E+00
1.286853e+01,1.49E+01,9.18E+00,1.36E+01,4.78E+01,-3.53E+00
1.489233e+01,2.92E+00,1.35E+01,1.55E+01,4.78E+01,-1.95E+00
6.049133e+00,3.92E+00,1.18E+01,1.13E+01,4.91E+01,-2.55E+00
3.311731e+01,1.08E+01,3.25E+01,1.07E+01,4.35E+01,-2.16E+00
3.827332e+00,1.81E+00,1.40E+01,9.83E+00,5.24E+01,3.09E+00
2.231567e+00,4.20E+01,1.26E+01,1.87E+01,5.35E+01,2.46E+01
9.107178e+00,2.72E+00,9.08E+00,1.76E+01,4.37E+01,-2.68E+00
2.286584e+01,2.18E+01,2.29E+01,1.51E+01,4.31E+01,6.64E+00
2.091840e+01,1.07E+01,1.91E+01,8.66E+00,4.19E+01,2.73E+00
9.199646e+00,3.60E+01,1.09E+01,3.81E+01,4.12E+01,9.50E+00
3.881287e+00,9.19E+00,1.36E+01,2.01E+01,3.94E+01,-2.28E-01
8.776855e+00,1.53E+01,7.63E+00,8.70E+00,4.73E+01,-3.10E+00
7.538635e+00,1.01E+01,1.04E+01,1.62E+01,4.30E+01,5.92E+00
1.417578e+01,4.79E+00,2.32E+01,1.11E+01,4.71E+01,1.90E+01
9.110718e+00,2.25E+01,7.50E+00,1.06E+01,6.23E+01,-1.04E+00
7.978638e+00,4.43E+00,9.88E+00,1.54E+01,5.29E+01,-1.55E+00
6.163147e+00,3.49E+01,1.19E+01,9.49E+00,4.22E+01,2.76E+01
1.073761e+01,1.52E+01,4.30E+01,3.36E+01,4.55E+01,1.10E+00
1.042786e+00,4.43E+00,1.18E+01,2.34E+01,4.36E+01,-4.54E+00
1.629266e+01,4.02E+00,1.02E+01,1.22E+01,4.60E+01,1.15E-01
1.197473e+01,4.67E+00,4.73E+01,1.09E+01,4.56E+01,2.96E-01
5.421326e+00,3.38E+01,5.43E+00,1.57E+01,4.41E+01,1.45E+01
3.802179e+01,1.18E+01,8.46E+00,1.25E+01,4.17E+01,3.41E+00
7.028320e+00,4.69E+00,1.11E+01,1.45E+01,4.81E+01,-4.35E+00
1.051477e+01,8.55E+00,1.18E+01,1.31E+01,3.85E+01,-9.57E+00
1.021252e+01,2.56E+01,2.13E+01,1.25E+01,4.32E+01,7.21E+00
1.820319e+01,1.15E+01,8.26E+00,1.50E+01,4.24E+01,3.93E+00
1.807990e+01,2.50E+01,6.92E+00,1.18E+01,6.26E+01,5.85E+00
2.490131e+01,9.82E+00,2.66E+01,2.08E+01,4.34E+01,1.18E+01
6.646362e+00,3.70E+00,8.55E+00,1.42E+01,4.31E+01,3.69E+00
2.604248e+01,5.40E+00,9.47E+00,1.77E+01,5.12E+01,4.61E+00
4.029810e+01,1.34E+01,7.01E+00,9.86E+00,5.67E+01,2.74E+00
7.562317e+00,1.49E+01,1.57E+01,1.17E+01,5.21E+01,5.96E+00
1.549518e+01,3.23E+01,1.25E+01,1.10E+01,4.47E+01,3.90E+01
3.142395e+00,2.86E+01,6.50E+01,1.43E+01,4.52E+01,3.20E+00
4.718628e+00,2.94E+01,1.63E+01,1.28E+01,4.47E+01,1.66E+01
3.386841e+00,1.63E+01,2.70E+01,1.13E+01,5.35E+01,3.16E+00
8.427124e+00,3.39E+01,1.67E+01,9.07E+00,1.09E+02,3.77E+00
1.373499e+01,8.31E+01,1.14E+01,1.04E+01,4.54E+01,1.67E+00
8.457397e+00,4.86E+01,9.76E+00,1.08E+01,4.54E+01,5.95E+00
1.402942e+01,5.56E+00,6.88E+00,1.10E+01,5.04E+01,7.02E+00
7.490845e+00,3.32E+01,1.08E+01,1.53E+01,4.17E+01,6.11E+00
1.535492e+01,5.62E+00,3.27E+01,1.19E+01,5.20E+01,1.89E+01
2.026440e+01,9.47E+00,3.45E+01,1.37E+01,4.12E+01,-2.43E+00
1.583374e+00,5.15E+00,7.74E+00,1.10E+01,4.66E+01,1.81E+00
3.965393e+00,1.36E+00,9.44E+00,1.33E+01,4.22E+01,3.51E+01
6.878418e+00,5.91E+01,9.67E+00,1.33E+01,4.42E+01,8.59E+00
4.814362e+01,1.81E+01,1.15E+01,1.26E+01,4.31E+01,4.06E+01
9.052490e+00,2.16E+01,9.18E+00,1.58E+01,4.62E+01,-1.21E+00
6.734741e+00,1.70E+01,6.08E+00,1.93E+01,5.27E+01,-2.95E+00
1.049060e+01,1.07E+01,9.10E+00,1.54E+01,4.21E+01,2.93E+00
1.514056e+01,8.64E+00,2.12E+01,1.06E+01,4.31E+01,-5.18E+00
2.778729e+01,1.80E+01,9.60E+00,1.37E+01,5.18E+01,1.78E+01
8.144165e+00,2.71E+00,1.87E+01,2.47E+01,4.68E+01,-7.93E+00
7.061499e+01,1.51E+01,1.16E+01,1.15E+01,5.34E+01,6.05E+00
3.816815e+01,3.59E+00,1.25E+01,9.44E+00,4.33E+01,-4.91E+00
1.501727e+01,1.67E+01,1.67E+01,1.22E+01,4.23E+01,-5.48E+00
5.435425e+00,9.96E+00,3.06E+01,3.34E+01,4.48E+01,-8.24E+00
1.592706e+01,5.60E+00,1.25E+01,1.72E+01,4.38E+01,-5.08E+00
1.556213e+00,6.45E+00,1.40E+01,1.62E+01,4.19E+01,3.94E-02
5.866150e+00,1.32E+01,9.22E+00,1.16E+01,6.46E+01,1.23E-01
1.538501e+01,8.13E+00,1.00E+01,1.87E+01,4.86E+01,1.09E+01
1.277478e+01,4.85E+00,1.14E+01,1.44E+01,4.13E+01,-3.82E+00
1.363831e+00,2.06E+00,1.15E+01,1.56E+01,4.02E+01,-9.62E+00
7.110596e+00,1.02E+01,1.28E+01,1.17E+01,8.12E+01,-3.87E-01
2.369366e+01,4.80E+00,3.97E+01,1.40E+01,5.19E+01,-2.17E+01
7.614136e+00,8.63E+00,1.47E+01,1.36E+01,4.14E+01,-1.28E+01
4.526367e+00,2.06E+01,1.67E+01,1.31E+01,4.41E+01,-3.23E+01
5.583313e+00,1.21E+01,1.33E+01,1.64E+01,5.30E+01,-3.03E+01
9.627136e+00,1.57E+01,1.56E+01,1.47E+01,4.32E+01,-3.01E+01
8.159729e+00,1.14E+01,1.23E+01,1.38E+01,4.04E+01,-3.54E+01
1.695361e+01,7.08E+00,1.21E+01,1.79E+01,4.29E+01,-3.20E+01
1.618842e+01,1.47E+00,1.49E+01,1.23E+01,4.56E+01,-3.56E+01
1.096289e+01,1.34E+01,9.06E+00,5.00E+01,4.11E+01,-2.52E+01
2.100238e+01,1.39E+01,8.85E+00,1.58E+01,5.93E+01,-2.80E+01
9.762390e+00,1.42E+01,1.07E+01,1.15E+01,6.94E+01,-3.02E+01
8.040588e+00,8.36E+00,1.01E+01,1.39E+01,4.87E+01,-3.27E+01
2.583081e+01,6.25E+00,2.67E+01,1.67E+01,4.65E+01,-2.92E+01
1.000635e+01,3.09E+01,1.54E+01,1.79E+01,4.61E+01,-3.33E+01
1.167877e+01,3.52E+01,2.51E+01,1.44E+01,4.02E+01,-3.45E+01
5.112048e+01,5.77E+01,2.68E+01,1.28E+01,5.24E+01,-3.57E+01
2.328296e+01,5.51E+01,1.48E+01,1.19E+01,4.15E+01,-1.30E+01
1.732910e+01,2.63E+01,8.40E+00,1.28E+01,4.95E+01,-2.83E+01
2.791016e+01,1.03E+01,1.05E+01,2.75E+01,4.41E+01,-2.85E+01
2.314221e+01,3.36E+01,1.35E+01,1.35E+01,5.89E+01,-5.92E+00
7.836060e+00,1.71E+01,1.17E+01,3.48E+01,5.40E+01,-3.50E+01
1.848499e+01,3.99E+00,2.47E+01,2.04E+01,4.32E+01,-3.76E+01
1.415283e+01,2.98E+01,2.22E+01,1.39E+01,1.21E+01,2.08E+01
3.248352e+00,7.69E+00,1.14E+01,3.72E+01,3.53E+01,1.13E+01
1.685773e+01,2.97E+01,9.47E+00,2.05E+01,1.39E+01,2.19E+01
2.253619e+01,6.79E+01,7.14E+00,1.58E+01,8.77E+00,9.75E+00
2.461725e+01,4.49E+01,4.28E+00,1.73E+01,2.36E+01,3.20E+01
1.832178e+01,1.95E+00,3.39E+00,1.47E+01,1.11E+01,2.45E+00
3.169366e+01,5.23E+00,4.31E+01,2.36E+01,1.15E+01,2.95E+00
2.537946e+01,7.30E+00,5.09E+00,1.83E+01,8.88E+00,4.44E+00
2.062939e+01,5.42E+00,7.67E-01,1.22E+01,5.20E+00,3.97E+01
4.109509e+01,1.87E+01,4.29E+01,1.28E+01,7.70E+00,2.61E+01
1.338751e+01,1.46E+01,2.30E-01,1.18E+01,4.06E+00,7.87E+00
2.360864e+01,8.19E+00,3.12E+00,1.11E+01,1.87E+01,1.23E+01
1.224249e+01,7.14E+00,1.28E+01,1.44E+01,5.92E+01,9.08E+00
7.481689e+00,5.60E+00,6.68E+00,1.44E+01,1.87E+01,4.60E+00
6.820435e+00,4.46E+00,4.79E+01,1.06E+01,1.04E+01,1.90E+01
1.771460e+01,5.88E+00,1.28E+01,9.94E+00,8.09E+00,5.24E+00
1.760980e+01,1.07E+01,6.93E+00,1.69E+01,7.85E+00,4.65E+00
5.849548e+00,1.70E+01,1.58E+00,1.59E+01,3.52E+01,1.79E+00
1.269550e+01,6.96E+00,6.53E+00,1.54E+01,7.65E+00,7.21E+00
5.370807e+01,2.35E+00,4.14E+01,1.37E+01,9.83E+00,3.32E+00
