Qext,Qscat,Qabs
2.512642985,1.476269516,1.036373469
2.512523618,1.476248256,1.036275363
2.512404297,1.476226997,1.0361773
2.512284996,1.476205717,1.036079279
2.512165843,1.476184537,1.035981306
2.512046692,1.476163318,1.035883374
2.511927589,1.4761421,1.035785489
2.511808563,1.476120914,1.035687649
2.51168955,1.476099698,1.035589852
2.511570666,1.476078567,1.035492098
2.511451803,1.47605742,1.035394383
2.511333022,1.47603632,1.035296702
2.511214284,1.476015213,1.035199072
2.511095611,1.475994134,1.035101477
2.510977003,1.475973068,1.035003934
2.510858351,1.475951928,1.034906423
2.510739788,1.47593083,1.034808958
2.510621335,1.475909811,1.034711524
2.510502886,1.475888758,1.034614128
2.510384615,1.47586783,1.034516785
2.510266163,1.475846686,1.034419476
2.510147928,1.475825717,1.034322211
2.510029712,1.475804726,1.034224986
2.509911551,1.475783762,1.034127789
2.509793371,1.475762736,1.034030635
2.50967532,1.475741799,1.033933521
2.509557298,1.475720847,1.033836451
2.509439333,1.475699913,1.03373942
2.509321396,1.475678978,1.033642418
2.509203467,1.475658011,1.033545456
2.509085636,1.475637089,1.033448547
2.508967921,1.475616258,1.033351664
2.508850057,1.475595236,1.033254821
2.508732524,1.475574505,1.033158019
2.508614781,1.475553525,1.033061256
2.508497267,1.475532746,1.032964521
2.508379668,1.475511827,1.032867841
2.508262083,1.475490899,1.032771185
2.508144831,1.475470251,1.032674579
2.508027338,1.475449323,1.032578015
2.507910061,1.47542859,1.032481471
2.507792737,1.475407745,1.032384992
2.507675489,1.475386959,1.032288529
2.507558269,1.47536615,1.032192119
2.507441059,1.475345317,1.032095742
2.507323942,1.475324533,1.031999409
2.50720691,1.475303797,1.031903112
2.507089736,1.475282881,1.031806856
2.506972888,1.475262238,1.031710651
2.50685595,1.475241487,1.031614464
2.506739056,1.475220707,1.031518349
2.506622191,1.475199946,1.031422245
2.506505449,1.475179253,1.031326196
2.506388666,1.475158472,1.031230195
2.506271982,1.475137752,1.031134231
2.506155279,1.475116971,1.031038308
2.506038627,1.475096216,1.030942411
2.505922212,1.47507564,1.030846572
2.505805721,1.475054937,1.030750784
2.505689177,1.475034151,1.030655026
2.505572847,1.475013539,1.030559309
2.505456309,1.474992652,1.030463657
2.5053401,1.47497206,1.030368041
2.505223904,1.474951441,1.030272463
2.505107622,1.474930702,1.03017692
2.504991528,1.474910079,1.030081449
2.504875273,1.474889268,1.029986005
2.504759359,1.474868751,1.029890608
2.504643159,1.474847887,1.029795271
2.504527131,1.474827159,1.029699972
2.504411237,1.47480652,1.029604717
2.504295507,1.474786005,1.029509502
2.504179556,1.474765198,1.029414358
2.504063861,1.474744604,1.029319257
2.503948208,1.474724012,1.029224196
2.503832384,1.474703184,1.0291292
2.503716728,1.474682503,1.029034225
2.503601356,1.474662037,1.028939319
2.503485872,1.474641408,1.028844464
2.503370264,1.474620611,1.028749653
2.50325485,1.474599941,1.028654909
2.5031395,1.474579299,1.028560201
2.503024081,1.474558533,1.028465548
2.502908904,1.474537928,1.028370977
2.502793781,1.474517357,1.028276424
2.502678596,1.474496666,1.02818193
2.502563513,1.474476015,1.028087498
2.502448452,1.474455339,1.027993112
2.502333543,1.474434747,1.027898796
2.502218638,1.474414108,1.02780453
2.502103788,1.474393479,1.027710309
2.501988886,1.474372706,1.02761618
2.501874137,1.474352051,1.027522086
2.501759395,1.474331361,1.027428034
2.501644745,1.474310682,1.027334063
2.501530342,1.474290213,1.027240129
2.501415738,1.474269475,1.027146263
2.501301271,1.474248801,1.027052469
2.501186907,1.4742282,1.026958708
2.501072486,1.474207467,1.026865019
2.500958307,1.474186888,1.02677142
2.500844005,1.474166145,1.02667786
2.500729755,1.474145399,1.026584357
2.500615774,1.474124846,1.026490928
2.500501791,1.474104237,1.026397553
2.500387923,1.474083676,1.026304247
2.50027389,1.474062896,1.026210994
2.500160007,1.474042202,1.026117804
2.5000462,1.474021517,1.026024683
2.499932522,1.47400091,1.025931612
2.499818609,1.473979974,1.025838635
2.499705139,1.473959427,1.025745712
2.499591674,1.473938816,1.025652858
2.499478233,1.473918173,1.02556006
2.499364922,1.473897588,1.025467333
2.499251478,1.47387679,1.025374689
2.499138311,1.473856206,1.025282106
2.49902498,1.47383542,1.025189561
2.498911772,1.473814677,1.025097095
2.49879879,1.473794067,1.025004723
2.498685746,1.47377334,1.024912407
2.498572831,1.473752699,1.024820131
2.498459732,1.473731792,1.02472794
2.498347244,1.47371138,1.024635864
2.498234495,1.473690703,1.024543791
2.498121766,1.473669958,1.024451808
2.49800896,1.473649047,1.024359913
2.497896799,1.473628726,1.024268073
2.497784166,1.47360785,1.024176316
2.497671873,1.473587222,1.02408465
2.497559506,1.473566492,1.023993014
2.497447195,1.473545704,1.023901491
2.497335063,1.473525084,1.023809979
2.497223096,1.473504502,1.023718595
2.497110731,1.473483512,1.023627219
2.496998945,1.473462956,1.023535989
2.496887174,1.473442375,1.023444799
2.496775261,1.473421589,1.023353672
2.4966637,1.473401081,1.023262619
2.496551957,1.473380302,1.023171655
2.496440474,1.473359696,1.023080778
2.496328652,1.473338744,1.022989908
2.496217636,1.473318464,1.022899172
2.496105963,1.473297481,1.022808482
2.495994621,1.473276712,1.022717909
2.495883562,1.473256186,1.022627376
2.495772293,1.473235377,1.022536917
2.495661102,1.47321459,1.022446512
2.495550154,1.47319394,1.022356214
2.495439428,1.473173473,1.022265955
2.495328735,1.473152967,1.022175768
2.495217765,1.473132084,1.022085681
2.49510712,1.473111443,1.021995677
2.49499649,1.473090764,1.021905727
2.494885649,1.473069793,1.021815856
2.494775551,1.473049523,1.021726029
2.494665055,1.473028753,1.021636303
2.494554797,1.473008137,1.02154666
2.494444354,1.472987292,1.021457063
2.494334423,1.472966845,1.021367578
2.494224503,1.472946374,1.021278129
2.494114116,1.472925343,1.021188773
2.494004025,1.472904579,1.021099446
2.493894102,1.472883877,1.021010226
2.493784456,1.472863375,1.020921081
2.493674953,1.472842932,1.020832022
2.493565341,1.472822329,1.020743012
2.493455719,1.472801638,1.020654081
2.493346233,1.472781047,1.020565186
2.49323668,1.472760256,1.020476424
2.493127386,1.47273967,1.020387716
