Cext,Cscat,Cabs
10482891.73,5539748.017,4943143.711
10491394.14,5544481.273,4946912.868
10499899.91,5549216.502,4950683.404
10508409.03,5553953.705,4954455.32
10516921.5,5558692.882,4958228.617
10525437.33,5563434.033,4962003.296
10533956.51,5568177.158,4965779.357
10542479.06,5572922.257,4969556.801
10551004.96,5577669.331,4973335.628
10559534.22,5582418.379,4977115.84
10568066.84,5587169.402,4980897.437
10576602.82,5591922.4,4984680.42
10585142.16,5596677.372,4988464.788
10593684.86,5601434.32,4992250.543
10602230.93,5606193.244,4996037.686
10610780.36,5610954.142,4999826.215
10619333.15,5615717.017,5003616.133
10627889.31,5620481.868,5007407.439
10636448.83,5625248.694,5011200.134
10645011.72,5630017.498,5014994.218
10653577.97,5634788.278,5018789.691
10662147.59,5639561.034,5022586.555
10670720.58,5644335.768,5026384.808
10679296.93,5649112.48,5030184.451
10687876.65,5653891.169,5033985.485
10696459.74,5658671.835,5037787.909
10705046.21,5663454.48,5041591.725
10713636.03,5668239.104,5045396.931
10722229.23,5673025.706,5049203.528
10730825.8,5677814.287,5053011.516
10739425.74,5682604.848,5056820.895
10748029.05,5687397.388,5060631.665
10756635.73,5692191.908,5064443.826
10765245.79,5696988.408,5068257.378
10773859.21,5701786.889,5072072.321
10782476.01,5706587.351,5075888.655
10791096.17,5711389.793,5079706.379
10799719.71,5716194.217,5083525.493
10808346.62,5721000.623,5087345.998
10816976.9,5725809.011,5091167.893
10825610.56,5730619.382,5094991.177
10834247.59,5735431.735,5098815.851
10842887.98,5740246.071,5102641.914
10851531.76,5745062.39,5106469.365
10860178.9,5749880.694,5110298.205
10868829.41,5754700.981,5114128.433
10877483.3,5759523.253,5117960.048
10886140.56,5764347.509,5121793.05
10894801.19,5769173.751,5125627.439
10903465.19,5774001.978,5129463.214
10912132.57,5778832.191,5133300.375
10920803.31,5783664.39,5137138.92
10929477.43,5788498.575,5140978.85
10938154.91,5793334.747,5144820.164
10946835.77,5798172.907,5148662.861
10955519.99,5803013.053,5152506.94
10964207.59,5807855.188,5156352.401
10972898.55,5812699.311,5160199.244
10981592.89,5817545.422,5164047.466
10990290.59,5822393.522,5167897.069
10998991.66,5827243.612,5171748.05
11007696.1,5832095.69,5175600.41
11016403.91,5836949.759,5179454.146
11025115.08,5841805.818,5183309.26
11033829.62,5846663.867,5187165.749
11042547.52,5851523.907,5191023.613
11051268.79,5856385.939,5194882.851
11059993.42,5861249.961,5198743.462
11068721.42,5866115.976,5202605.445
11077452.78,5870983.983,5206468.799
11086187.51,5875853.982,5210333.524
11094925.59,5880725.973,5214199.618
11103667.04,5885599.958,5218067.08
11112411.85,5890475.936,5221935.91
11121160.01,5895353.908,5225806.106
11129911.54,5900233.873,5229677.668
11138666.43,5905115.833,5233550.594
11147424.67,5909999.787,5237424.883
11156186.27,5914885.736,5241300.535
11164951.23,5919773.68,5245177.548
11173719.54,5924663.619,5249055.921
11182491.21,5929555.553,5252935.654
11191266.23,5934449.484,5256816.744
11200044.6,5939345.41,5260699.192
11208826.33,5944243.333,5264582.995
11217611.41,5949143.252,5268468.153
11226399.83,5954045.168,5272354.665
11235191.61,5958949.081,5276242.53
11243986.74,5963854.991,5280131.746
11252785.21,5968762.898,5284022.313
11261587.03,5973672.803,5287914.229
11270392.2,5978584.705,5291807.493
11279200.71,5983498.606,5295702.104
11288012.57,5988414.505,5299598.061
11296827.77,5993332.402,5303495.363
11305646.31,5998252.298,5307394.009
11314468.19,6003174.192,5311293.998
11323293.41,6008098.085,5315195.328
11332121.98,6013023.977,5319097.998
11340953.88,6017951.868,5323002.008
11349789.11,6022881.758,5326907.356
11358627.69,6027813.648,5330814.041
11367469.6,6032747.537,5334722.062
11376314.84,6037683.426,5338631.418
11385163.42,6042621.314,5342542.108
11394015.33,6047561.203,5346454.131
11402870.58,6052503.091,5350367.486
11411729.15,6057446.979,5354282.171
11420591.05,6062392.867,5358198.186
11429456.28,6067340.755,5362115.53
11438324.84,6072290.643,5366034.201
11447196.73,6077242.532,5369954.199
11456071.94,6082196.42,5373875.522
11464950.48,6087152.309,5377798.17
11473832.34,6092110.198,5381722.141
11482717.52,6097070.088,5385647.436
11491606.03,6102031.977,5389574.051
11500497.86,6106995.867,5393501.988
11509393,6111961.758,5397431.244
11518291.47,6116929.648,5401361.82
11527193.25,6121899.539,5405293.713
11536098.35,6126871.43,5409226.923
11545006.77,6131845.321,5413161.45
11553918.5,6136821.212,5417097.292
11562833.55,6141799.103,5421034.449
11571751.91,6146778.995,5424972.919
11580673.59,6151760.886,5428912.703
11589598.58,6156744.777,5432853.798
11598526.87,6161730.668,5436796.206
11607458.48,6166718.558,5440739.923
11616393.4,6171708.448,5444684.951
11625331.63,6176700.338,5448631.288
11634273.16,6181694.226,5452578.934
11643218,6186690.114,5456527.888
11652166.15,6191688.002,5460478.149
11661117.6,6196687.888,5464429.716
11670072.36,6201689.772,5468382.59
11679030.42,6206693.656,5472336.769
11687991.79,6211699.538,5476292.253
11696956.46,6216707.418,5480249.042
11705924.43,6221717.296,5484207.135
11714895.7,6226729.173,5488166.531
11723870.28,6231743.047,5492127.23
11732848.15,6236758.918,5496089.231
11741829.32,6241776.787,5500052.535
11750813.79,6246796.654,5504017.141
11759801.56,6251818.517,5507983.047
11768792.63,6256842.377,5511950.255
11777787,6261868.234,5515918.764
11786784.66,6266896.086,5519888.572
11795785.62,6271925.935,5523859.681
11804789.87,6276957.78,5527832.09
11813797.42,6281991.621,5531805.799
11822808.26,6287027.456,5535780.807
11831822.4,6292065.287,5539757.114
11840839.83,6297105.113,5543734.72
11849860.56,6302146.933,5547713.625
11858884.58,6307190.748,5551693.829
11867911.89,6312236.557,5555675.332
11876942.49,6317284.359,5559658.133
11885976.39,6322334.155,5563642.234
11895013.58,6327385.944,5567627.632
